c5	remark
19950514015049I	NARRATIVE: AIRCRAFT ENGINE FAILED DURING ILS APPROACH TO RUNWAY 19R AT FAIRBANKS INTERNATIONAL AIRPORT. THE PILOT WAS ABLE TO COMPLETE A SUCCESSFUL POWER OUT LANDING TO AN EXPRESSWAY 2 MILES FROM THE AIRPORT. THE AIRCRAFT WAS INSPECTED BY AN A&P MECHANIC WITH TWO FAA AVIATION SAFETY INSPECTORS PRESENT. THE AIRCRAFT WAS FOUND TO HAVE FUEL IN FUEL STRAINER AND ESTIMATED 10 GAL BETWEEN BOTH TANKS. GROUND RUN WAS PERFORMED BEFORE MORE FUEL WAS ADDED. ENGINE RAN NORMAL FOR APPROXIMATELY 5-10 MINUTES, SHUT DOWN THEN 15 GAL. 100LL ADDED. AIRCRAFT WAS AGAIN RUN UP AND AGAIN RAN NORMALLY. PILOT STATED THAT HE FILED IFR APPROXIMATELY 40 MILES EAST AS WEATHER APPEARED TO BE DETERIORATING. ENROUTE TO FAI AT 9,000 FT. MSL HE ENCOUNTERED LT. RIME ICE. HE WAS GIVEN LOWER ALTITUDE. HE STATED THAT HE MADE A LONG, LOW POWER DESCENT THROUGH PRECIPITATION DURING DESCENT AND ILS APPROACH. HE BELIEVES HE MAY HAVE ENCOUNTERED CARBEURATOR ICING DUE TO HIS FAILURE TO USE CARBUERETOR HEAT DURING DESCENT.
19981018029479A	AIR AMBULANCE CRASHED SHORTLY AFTER TAKEOFF UNDER UNKNOWN CIRCUMSTANCES 3 MILES FROM THE ARPT. (.4)DURING TAKEOFF CLIMB, THE TWIN-ENGINE AIRPLANE ENCOUNTERED A STRONG DOWNDRAFT AND IMPACTED TREES AND TERRAIN.  THE PILOT REPORTED THAT WHILE TAXIING TO THE RUNWAY, HE SCANNED THE SKY WITH THE MONOCHROME WEATHER RADAR, WHICH WAS SET AT THE 40-MILE RANGE.  'NO WEATHER WAS SHOWN BEHIND THE RUNWAY AND A CELL WAS SHOWN 15 MILES FROM THE RUNWAY.'  THE TAKEOFF ROLL WAS 'UNEVENTFUL,' AND THE AIRPLANE WAS ROTATED AT 95 KNOTS.  CLIMB OUT WAS ACCOMPLISHED AT 110 KNOTS, THE ENGINES WERE AT MAXIMUM POWER, THE PROPELLERS AT MAXIMUM RPM, AND THE MANIFOLD PRESSURE WAS INDICATING MAXIMUM.  A 10-DEGREE TURN TOWARDS THE COTULLA VOR WAS BEING MADE WHEN AT 1,500 FEET MSL, A SHARP DESCENT WAS FELT WITH THE VSI INDICATING AN 800 FT/MIN RATE OF DESCENT.  THE WINGS WERE LEVELED AND THE AIRSPEED WAS SLOWED TO 85 KNOTS.  'THE RATE OF DESCENT SLOWED TO 400 FT/MIN AND THEN FINALLY TO 300 FT/MIN UNTIL IMPACT...'  THE AIRPLANE WAS DESTROYED BY FIRE THAT ERUPTED ON IMPACT.  A REVIEW OF DOPPLER WEATHER RADAR IMAGES SHOWED THUNDERSTORMS IN THE VICINITY OF THE AIRP                                                       ORT.
19950609034209A	LOST POWER ON APPROCH. IMPACTED SHORT AND BURNED.
19970912042439I	NARRATIVE: PILOT WAS ANTICIPATING A VERY SHORT RUNWAY. ATTEMPTED TO LAND AS CLOSE AS POSSIBLE TO END OF RUNWAY. TOUCHED DOWN A FEW FEET SHORT OF RUNWAY SURFACE. LANDED HARD AND THE PROPS STRUCK THE GROUND DURING THE TOUCHDOWN. BOTH WING SKINS WRINKLED AND PROP TIPS WERE DAMAGED. PILOT PERCEIVED THE RUNWAY TO BE MUCH SHORTER THAN ACTUAL. PILOT WAS COUNSELED CONCERNING PROPER PREFLIGHT PLANNING CONCERNING RUNWAY LENGTH AND AIRCRAFT CAPABILITIES.
19960819028019I	NARRATIVE: NE COMM. CENTER NOTIFIED THIS INSPECTOR AT APPROXIMATELY 1935 ON 08-19-96, BY TELEPHONE CALL AT HOME (PWM) RESIDENCE. CONFERENCE CALL THEN SET UP WITH AUBURN POLICE DEPARTMENT. I WAS ADVISED THAT THE BALLOON WAS PACKED UP AND DEPARTED THE SCENE AND THE REPORT WOULD BE FAXED TO THE PWM FSDO ON 08-20-96. SHORTLY AFTER LIFT-OFF FROM AN AREA NEAR GREAT FALLS PLAZA (GREAT FALLS AND TURNER STREETS), THE BALLOON CONTACTED A LIGHT FIXTURE/POLE, CAUSING A 4' (FOOT) TEAR IN THE ENVELOPE BELOW THE EQUATOR. THE PILOT CONTINUED TO ASCEND IN ORDER TO LAND AT A MORE SUITABLE LANDING AREA. THE PILOT EXECUTED AN EMERGENCY LANDING IN A FIELD NEAR 735, GARFIELD ROAD. THE BALLOON WAS THEN DEFLATED, FOLDED UP LAND LOADED BY THE "CHASE CREW" AND OTHER PERSONNEL. THE AUBURN POLICE REPORT INDICATES MORE THAN ONE OFFICER ON SCENE WITH INFORMATION AND UNITED AMBULANCE SERVICE. INJURIES LISTED REQUIRED NO SERVICES. MR. POULIN RECEIVED HIS PRIVATE PILOT CERTIFICATE ON 08-14-96. MR. TOM HANCOCK, A HOT AIR BALLOON EXAMINER VERIFIED THIS PER A TELEPHONE CONVERSATION ON 08-20-96. INCIDENT REPORT COMPLETED 08-20-96.
19990910033679I	(-23) STUDENT PILOT AND INSTRUCTOR WERE PRACTICING TOUCH AND GOES ON RUNWAY 23R..  ON 3RD APPROACH, TOWER CALLED TO ADVISE OF OTHER TRAFFIC.  BOTH THE STUDENT AND INSTRUCTOR ADMITTED THAT THEY WERE DISTRACTED AND FORGOT TO PUT THE GEAR DOWN.  THE AIRCRAFT WAS LANDED WITH THE GEAR FULLY RETRACTED.
19970125008789I	NARRATIVE: ON APPROACH TO RUNWAY 18 AT LIT, THE PILOT PUT THE GEAR HANDLE DOWN. ABOUT 15 SECONDS LATER THE PILOT NOTICED HE DID NOT HAVE THREE GREEN GEAR DOWN LIGHTS. AT THAT VERY SAME TIME THE TOWER ADVISED HIM HE DID NOT HAVE HIS GEAR DOWN. THE PILOT MADE A COUPLE MORE ATTEMPTS TO LOWER THE GEAR BUT FAILED. THE AIRCRAFT MADE A GO-AROUND. THE PILOT MANUALLY PUMPED THE GEAR DOWN AND LANDED WITHOUT INCIDENT. MAINTENANCE PERSONNEL FOUND A BAD GEAR SELECTOR SWITCH. M OR D SUBMITTED.
19970727031839I	(-23) NO NARRATIVE AVAILABLE.
19980513009049A	FAILED FLARE LANDING. IMPACT ON NOSE. BENT PROP. BROKE ENGINE MOUNTS. BENT FIREWALL AND GEAR. (.4)THE PILOT REPORTED THAT DURING LANDING ON RUNWAY 32, HE TOUCHED DOWN ON THE NOSEWHEEL FIRST FOLLOWED BY THE MAIN WHEELS.  THE NOSEWHEEL THEN COLLAPSED, AND THE AIRPLANE CAME TO REST 100 FEET BEYOND THE TOUCHDOWN POINT.  HE SAID THAT HE WAS DISTRACTED DURING LANDING AS HIS PASSENGER WAS SICK AND VOMITING.  THE PILOT SAID THAT THERE WAS NO MECHANICAL MALFUNCTION WITH THE AIRPLANE.                                                                 (-23)AIRCRAFT WAS LANDING IN EXCELLENT WEATHER.  AIRCRAFT SUSTAINED DAMAGE TO PROP (BENT) ENGINE MOUNT BROKEN.  NOSE STRUT WAS BROKEN IN HALF, FIRE WALL WAS BENT, AND MAIN GEAR "U" SUPPORT WAS BENT AT THE FUSELAGE.
19971229043159A	NARRATIVE: AIRCRAFT TURNED INTO UNMARKED BARRICADE AT DUSK. MINOR DAMAGE TO AIRCRAFT INCLUDES BENT PROP AND 6" TEAR IN FABRIC.
19980904022639A	ACFT CRASHED IN THE OPEN DESERT UNDER UNKNOWN CIRCUMSTANCES. (.19)ON SEPTEMBER 4, 1998, AT 0800 HOURS PACIFIC DAYLIGHT TIME, A SIMON LANCAIR 235, N1142W, COLLIDED WITH DESERT TERRAIN UNDER UNKNOWN CIRCUMSTANCES IN LLANO, CALIFORNIA.  THE EXPERIMENTAL AIRCRAFT WAS DESTROYED.  THE PRIVATE PILOT AND SOLE OCCUPANT, WHO IS ALSO THE OWNER AND BUILDER OF THE AIRCRAFT, WAS FATALLY INJURED.  INSTRUMENT METEOROLOGICAL CONDITIONS EXISTED AT THE ACCIDENT SITE.  THE PERSONAL FLIGHT DEPARTED THE CHINO, CALIFORNIA, AIRPORT AT 0710 WITH AN INTENDED DESTINATION TO REDMOND, OREGON.  THE AVIATION SURFACE WEATHER REPORT FROM NEARBY PALMDALE, CALIFORNIA, AT THE TIME OF THE ACCIDENT WAS VISIBILITY 1 1/4 MIL WITH RAIN SHOWERS; THE LOWEST CLOUD CONDITION WAS REPORTED AS FEW AS 700 FEET MEAN SEA LEVEL (MSL); AND THE LOWEST CEILING WAS REPORTED AS 2,600 FEET MSL.                                                  (.4)THE NON-INSTRUMENT RATED PILOT RECEIVED A WEATHER BRIEFING FOR HIS ORIGINAL ROUTE OF FLIGHT THE MORNING OF THE ACCIDENT AND WAS ADVISED THAT IFR CONDITIONS EXISTED ALONG THAT ROUTE BUT THAT VFR CONDITIONS EXISTED THROUGH THE DESERT AREAS. THE BRIEFER TOLD THE PILOT THAT MID LEVEL BROKEN TO SCATT ERED CLOUD LAYERS WERE FORECASTED AND THAT NO THUNDERSTORM ACTIVITY WAS EXPECTED UNTIL AFTER 1100. ABOUT 40 MINUTES INTO HIS FLIGHT,A PILOT FRIEND IN A SECOND AIRPLANE THAT WAS TRAVELING TO THE SAME DESTINATION CAUGHT UP WITH THE PILOT AND THEY CONVERSED VIA RADIO. THE SECOND PILOT INDICATED THAT HE FILED AN IFR FLIGHT PLAN DUE TO THE UNCERTAIN NATURE OF THE WEATHER FORECASTS.  THE SECOND PILOT STATED THAT THE WEATHER STARTED TO TURN BAD, AND THE ACCIDENT PILOT TOLD HIM THAT HE WAS GOING TO TURN BACK.  THE SECOND PILOT SAW HIM MAKE A 180-DEGREE TURN AND DESCEND INTO CLOUDS; HE DID NOT RECEIVE ANY FURTHER COMMUNICATION FROM THE ACCIDENT PILOT.  WITNESSES AT THE ACCIDENT SITE STATED THAT IT HAD BEEN RAINING AND THE CLOUDS WERE ALL THE WAY DOWN TO THE GROUND, WITH ONE WITNESS SAYING SHE COULD NOT SEE THE NEIGHBOR'S HOUSE 1/4 MILE AWAY. ONE WITNESS STATED THAT THE AIRPLANE FLEW DIRECTLY OVER HER HOUSE NO HIGHER THAN 75 FEET, MADE A TIGHT RIGHT TURN, AND THEN CRASHED TO THE GROUND WITH A LOUD BANG. THE EXTENSIVELY FRAGMENTED WRECKAGE WAS DISTRIBUTED OVER A DISTANCE OF 718 FEET.  EXAMINATION OF THE AIRFRAME, ENGINE, PROPELLER, AND AVIONICS REVEALED NO DISCREPANCIES.  REVEIW OF THE PILOT 'S LOGBOOK REVEALED NO EVIDENCE OF INSTRUMENT FLIGHT EXPERIENCE SINCE 1958.
19950609014399A	FIRST SOLO FLIGHT TOUCH AND GO LOST CONTROL WHEN POWER ADDED. EXITED RUNWAY INTO SOFT GROUND. FOLDED RIGHT MAIN.
19970820033339I	NARRATIVE: THE AIRCRAFT SUFFERED DAMAGE AS A RESULT OF A HARD LANDING AT WORCESTER MUNICIPAL AIRPORT (ORH). A FAULTY BRAKE ON THE AIRCRAFT, AS STATED BY THE PILOT, COULD NOT BE SUBSTANTIATED AS THE CAUSE OF THE INCIDENT BY OUR INVESTIGATION. ^PRIVACY DATA OMITTED^ NO VIOLATION OF THE FEDERAL AVIATION REGULATIONS WAS FOUND. ^PRIVACY DATA OMITTED^
19950518014249I	TAXI TEST FOR HUD DISPLAY NR1 AND 4 TTIRES LOST RECAPS AND BLEW TIRES WERE OVERHEATED DUE SIDE LOADS ON TEST RUN.
19970610013839A	(.4)THE PRIVATE PILOT OWNER/BUILDER OF THE EXPERIMENTAL AIRPLANE TOOK OFF FROM THE PRIVATE AIRSTRIP AND CLIMBED TO 800 FEET MSL. UPON LEVEL OFF, THE ENGINE EXPERIENCED PARTIAL POWER LOSS, FOLLOWED BY TOTAL POWER LOSS.  THE PILOT STATED THAT THE CARBURETOR CAME OFF IN FLIGHT, AND HE ATTEMPTED TO RETURN TO THE AIRSTRIP, BUT LANDED SHORT IN A CORNFIELD.  THE ENGINE UTILIZED TWO CARBURETORS.  THE DETACHED CARBURETOR WAS STILL ATTACHED TO THE THROTTLE LINKAGE.  THE ATTACHING CLAMP REMAINED ON THE RUBBER BUSHING ON THE ENGINE.
19950518014259I	LOST POWER EN ROUTE. LANDED ON I35 NEAR AIRPORT. MEDICAL EXPIRED.
19971102036749I	COM SHORT ON CLIMBOUT. RETURNED. SHORT IN PANEL LIGHT SYSTEM. REPLACED COM PANEL.
19951123038409A	LOST LEFT ENGINE ON FINAL. FULL POWER RAISED GEAR AND FLAPS. FAILED FEATHER LANDED UP 300FT SHORT. MAGS SHORTED.
19960426013849I	NARRATIVE: DEPARTED SIGOURNEY, IA (IA50) AT 12:00 CDT EN-ROUTE TO FAIRFIELD MUNICIPAL (FFL), ENTERED TRAFFIC PATTERN AND LOWERED LANDING GEAR. OBSERVED A GREEN GEAR DOWN, LIGHT. LANDED ON RUNWAY 36 WITH THE WIND AT 310 DEGREES, 19, GUSTING TO 26 KNOTS. DURING THE ROLL-OUT THE AIRCRAFT HIT A BUMP IN THE RUNWAY, THE GEAR HANDLE UNLATCHED AND THE LANDING ROLL, ALLOWING THE GEAR TO RETRACT. THIS INCIDENT IS CONSIDERED CLOSED WITH THIS REPORT.
19981003034979I	ON SATURDAY, OCTOBER 3, 1998, CONTINENTAL EXPRESS FLIGHT 3189, AN EMB-120, DEPARTED SYR BOUND FOR CLEVELAND.  DURING CLIMB-OUT, ALL THREE LANDING GEAR FAILED TO RETRACT OR MOVE FROM THE DOWN AND LOCKED POSITION.  THE AIRCRAFT RETURNED TO SYR AND LANDED WITHOUT INCIDENT, THEN TAXIED TO THE TERMINAL.  THE PASSENGERS WERE DISEMBARKED.  CONTRACT MAINTENANCE WAS SUMMONED.  THE GEAR WAS PINNED DOWN AND THE AIRCRAFT WAS FERRIED TO CLE.  CLE MAINTENANCE JACKED THE AIRCRAFT AND SWUNG THE GEAR NUMEROUS TIMES.  NO FAULT WAS FOUND.  THE AIRCRAFT WAS RETURNED TO SERVICE AND HAS OPERATED WITHOUT GEAR PROBLEMS TO DATE.  THE INCIDENT IS CONSIDERED CLOSED.
19961012032059A	ON LIFTOFF BELEIVED SMOKE IN OPEN COCKPIT. ABORTED. LANDED HARD. FOLDED RIGHT MAIN GEAR. DEBRIS BURN NEAR AIRPORT.
19980526021372A	(.4)N60HB LANDED ON RUNWAY 14 AND WAS INSTRUCTED TO HOLD SHORT OF RUNWAY 17L ON TAXIWAY KILO. N11498 WAS CLEARED TO LAND ON RUNWAY 17L AND WAS INSTRUCTED TO TURN LEFT ON KILO AND TO CONTACT GROUND CONTROL.  THE PILOT REPORTED HE CLEARED THE RUNWAY AND STOPPED WHILE ATTEMPTING TO CONTACT GROUND CONTROL.  N60HB WAS THEN INSTRUCTED TO CROSS RUNWAY 17L AND TO MONITOR GROUND CONTROL.  N60HB PROCEEDED ACROSS THE RUNWAY AND PRIOR TO CROSSING THE HOLD SHORT LINE ON THE EAST SIDE OF THE RUNWAY, THE PROPELLER FROM N60HB CONTACTED THE ELEVATOR OF N11498.  THE PILOT OF N60HB STATED THAT UPON CROSSING 17L SHE BEGAN AN 'S' TURN AT WHICH TIME SHE SAW N11498, BUT WAS UNABLE TO AVOID CONTACTING THE AIRPLANE.  SHE SAID THERE IS A CREST IN THE MIDDLE OF 17L AND SHE NEVER HEARD MENTION OF THE MOONEY ON EITHER THE TOWER OR GROUND CONTROL FREQUENCIES.                                                          (-23)MOONEY N11498 WAS STOPPED JUST CLEAR OF THE RUNWAY EDGE WHEN STRUCK FRIN THE REAR BY EAGLE II 60HB.
19991002038589I	THE PILOT STATED THAT THE AIRCRAFT ENGINE FAILED SHORTLY AFTER LIFT-OFF FROM RUNWAY 27 AT LEWIS-LOCKPORT (LOT). THE PILOT TURNED THE AIRCRAFT INTO THE WIND AND MADE A POWER OFF EMERGENCY LANDING IN A FARM FIELD.  SUBSEQUENT INVESTIGATION REVEALED THAT THE PILOT HAD THE FUEL SELECTOR  POSITIONED TO THE FUSELAGE (HEADER) TANK.  THERE WAS NO FUEL FOUND IN THE SELECTOR TANK. THE ENGINE WAS STARTED AND RAN NORMALLY AFTER THE FUEL SELECTOR WAS REPOSITIONED TO A FULL FUEL TANK.
19950618017359A	LOST CONTROL DURING TURN AROUND SPRAYING FUNGICIDE. TURN WAS DOWNWIND. SETTLED TO GROUND IMPACT.
19960216001859A	OVERRAN SHORT RUNWAY INTO DEEP SNOW AND NOSED OVER. CALM WIND DOWNGRADE FACTORS. DESTINATION WAS SOCKED IN.
19960623034129I	NARRATIVE: WHILE LANDING ON RUNWAY 36R, PILOT STATED AIRCRAFT YAWED AND HE APPLIED RUDDER WITH BRAKE. THE AIRCRAFT NOSED OVER. THE PROP STRUCK THE GROUND. MINOR DAMAGE AND NO INJURIES.
19970720018859A	LANDED FAST AND LONG. UNABLE TO STOP. RAN OFF END THRU A FENCE. (-23) SEE ATTACHED; NO NARRATIVE ATTACHED.
19980426007589A	(-23)THE HELICOPTER CRASHED IN A FIELD AFTER AN IN-FLIGHT SEPARATION OF THE ROTOR SYSTEM. THE HELICOPTER WAS DESTROYED BY THE POST CRASH FIRE.  THE CAUSE OF THE IN-FLIGHT BREAK-UP IS STILL BEING INVESTIGATED. (.4) THE TWO PILOTS DEPARTED ON A LOCAL FLIGHT TO PHOTOGRAPH WATERFRONT REAL ESTATE.  WITNESSES DESCRIBED THE HELICOPTER PERFORMING ABRUPT MANEUVERS AT LOW LEVEL NEAR THEIR HOMES. A WITNESS IN CLOSE PROXIMITY TO THE ACCIDENT SITE SAID, 'THE ROTOR FLEW OFF AND THE BLADE HIT THE CABIN SIDE...IT WAS AT A HOVER.  THE NOSE ANGLED UP, THE ROTOR HIT THE CABIN, AND THE PERSON CAME OUT.  THE NOSE PITCHED UP BEFORE THE BLADE HIT THE CABIN...THERE WAS ENGINE NOISE ALL ALONG.'  THE MAIN ROTOR HUB AND BLADE ASSEMBLY, WITH THE TOP PORTION OF THE MAIN ROTOR MAST ATTACHED, WAS LOCATED APPROXIMATELY 190 FEET PRIOR TO THE MAIN WRECKAGE.  THE MAST FRACTURE WAS ALIGNED WITH THE BOTTOM OF THE HUB AT THE STATIC STOPS AND THE MAST EXHIBITED OVERLOAD FRACTURES WITH NO EVIDENCE OF FATIGUE.  NO HISTORICAL RECORDS EXISTED FOR THE HELICOPTER. EXAMINATION OF RECORDS REVEALED THE ANNUAL INSPECTION AND AIRWORTHINESS CERTIFICATE WERE SIGNED AND PRODUCED BY UNQUALIFIED PERSONNEL.  THE OWNER/OPERATOR SIGNED O FF OVERHAUL OF TIME LIMITED COMPONENTS WITH NO EVIDENCE OF WORK PERFORMED. EXAMINATION OF THE MASTER CAUTION ANNUNCIATOR PANEL REVEALED THAT THE PRIMARY HYDRAULICS AND MAIN GENERATOR SEGMENTS HAD NO LIGHT BULBS INSTALLED.  EXAMINATION OF NTSB ACCIDENT RECORDS REVEALED THE HELICOPTER WAS 'DEMOLISHED' AND DE-REGISTERED AFTER AN ACCIDENT IN 1988.
19950620017292A	FOLLOWING RIVER LOW ALTITUDE WAS STRUCK ON FRONT LEFT SIDE BY N7832H FLYING RIVER OPPOSITE DIRECTION.
19950723039379I	FAILED TO CONNECT FUEL LINES TO WING TANKS. LOST POWER EN ROUTE. GEAR COLLAPSED LANDING.
19971228039409A	UNABLE ACCELLERATE ON 2 INCH SNOW ON RUNWAY. ABORTED. SLIDE OFF END RWY. SIC FLYING NOT MEL RATED. PIC NOT A CFI. (.4) THE PILOT/OWNER AND A FLIGHT INSTRUCTOR HAD FLOWN IN TO PICK-UP PASSENGERS. THE OWNER WAS NOT MULTIENGINE REATED AND WAS RECEIVING INSTRUCTION FROM THE INSTRUCTOR. THE AIRPLANE WAS FUELED AND TWO ADULTS AND THREE CHILDREN WERE BOARDED ABOUT 1 HOUR LATER. THE OWNER WAS THE FLYING PILOT IN THE LEFT SEAT. THE OWNER STATED THAT THE 4,500 FOOT LONG RUNWAY WAS COVERED WITH 2 1/2 TO 3 INCHES OF SNOW AND SLUSH. HE FURTHER STATED THAT DURING THE TAKEOFF ROLL, 'THE SNOW WAS SO BAD WE COULD NOT GET OFF THE GROUN...' THE PILOT ESTIMATED THAT HE ABORTED THE TAKEOFF AT 100 MPH, THE BRAKING ACTION WAS ZERO, AND THE AIRPLANE WENT OFF THE END OF THE RUNWAY. ACCORDING TO A WITNESS, THE FIVE PASSENGERS ARRIVED WITH 'LOTS OF HEAVY BAGS.' AFTER THE ACCIDENT, THE GAGGAGE WAS REMOVED BEFORE IT COULD BE WEIGHED. AN ESTIATED AIRPLANE TAKEOFF WEIGHT OF 7,856 POUNDS WAS COMPUTED WITHOUT BAGGAGE, BASED UPON WEIGHTS FROM THE AIRPLANE WEIGHT AND BALANCE FORM, THE POLICE REPORT, AND FAA RECORDS. ACCORDING TO THE PILOT'S OPERATING HANDBOOK, THE MAXIMUM TAKEOFF WEIGHT WAS PUBLISHED AT 7,560 POUNDS
19980113047269A	(-23) MR. HACKETT, A PRIVATE PILOT, WAS RECEIVING MULTIENGINE INSTRUCTION FROM MR. BUKOSKI, WHO WAS THE PIC. MR. HACKETT, WHILE OCCUPYING THE LEFT SEAT, ATTEMPTED A TAKEOFF ON RWY 32 AT ELKINS, WV (EKN) WITH 2 INCHES OF SNOW AND ICE ON THE RWY. THE AIRCRAFT WAS FULLY LOADED WITH 2 PILOTS, 5 PASSENGER, A CONSIDERABLE AMOUNT OF BAGGAGE AND THE FUEL TANKS TOPPED OFF. MR. HACKETT ATTEMPTED TO ABORT THE TAKEOFF AND COULD NOT STOP THE AIRCRAFT ON THE RWY, WHERE UPON THE AIRCRAFT LEFT THE RWY SURFACE AND WENT ACROSS A DITCH AND THROUGH A CYCLONE FENCE. THE AIRCRAFT CAUGHT ON FIRE AFTER COMING TO REST IN AN OPEN FIELD.
19950703016069A	LOW ROTOR RPM DEMO. AIRCRAFT BEGAN UNCOMMANDED TURN. LANDED HARD, BOUNCED. LEFT ANTITORQUE CABLE BROKE DUE WEAR.
19950906027929A	DRIFTED BACKWARDS AFTER LIFTOFF. LIFTED COLLECTIVE. ROTOR RPM LOST. CFI ATTEMPTED RECOVERY TOO LATE. HARD IMPACT.
19950627014769A	LOST POWER LANDING. ROLLED UP ON TOE OF SKID. ROCKED BACK. CHOPPED TAIL, LOW FUEL STATUS POSSIBLE FUEL UNPORTING.
19951227042569A	ENGINE LOST POWER AND SURGED ON CLIMBOUT. DITCHED IN LAKE TO AVOIDS HOUSES, NR6 CONNECTING ROD HAD FAILED.
19970919030319I	NARRATIVE: ON FRIDAY, SEPTEMBER 19, 1997 AT 11:53 LOCAL TIME, A MCDONNELL DOUGLAS DC-8-63, S/N 45986, REGISTERED TO AMERICAN INTERNATIONAL AIRWAYS, HEARD A VERY LOUD NOISE COMING FROM THE NOSE GEAR AREA OF THE AIRCRAFT WHILE INBOUND TO BUFFALO INTERNATIONAL AIRPORT. THE PILOT NOTIFIED ATC AND CFR RESPONDED. THE PLANE LANDED AT BUFFALO WITH NO INJURIES OR DAMAGE. THE FLIGHT ORIGINATED AT (YIP) DETROIT, MICHIGAN. MAINTENANCE FOUND THE RIGHT ACCESS COVER TO THE TURBO COMPRESSOR FLAPPING OFF ITS ATTACHING SNAPS AND RESECURED THE COVER. THE NOSE GEAR DOORS, WHEEL WELLS AND SURROUNDING AREA WAS VISUALLY INSPECTED AND NO DEFECTS WERE NOTED. THIS INCIDENT IS CONSIDERED CLOSED.
19950915047579I	NARRATIVE: PILOT DEPARTED THE NORTH OMAHA AIRPORT ON A FLIGHT TO TEST AN AIRCRAFT FOR THE PURPOSE OF PURCHASING IT. SOME AIRWORK WAS ACCOMPLISHED ENROUTE TO THE SCRIBNER, NE AIRPORT WHERE ONE TOUCH-AND-GO LANDING WAS ACCOMPLISHED FOLLOWED BY ANOTHER TAKEOFF. ON THE ROLLOUT FROM THE SECOND LANDING, THE PILOT LOST CONTROL AND THE AIRCRAFT GROUND LOOPED. DAMAGE OCCURRED TO THE RIGHT MAIN LANDING GEAR. THE TAIL WHEEL WAS BROKEN OFF AND THE LOWER RIGHT WING HAD SKIN SCRAPED OFF. AN AIRWORTHINESS INSPECTOR FROM THE LNK FSDO INSPECTED THE AIRCRAFT AND DETERMINED THE DAMAGE TO BE MINOR WITH NO MAJOR STRUCTURAL DAMAGE. ^PRIVACY DATA OMITTED^ THIS INCIDENT IS CLOSED WITH THIS REPORT.
19950516014069I	RUNWAY LIGHTS ON LOW. LANDING LIGHT INOPERATIVE. BOUNCED PORPOISED LANDING. FOLDED NOSE GEAR DUE OVERSTRESS.
19990707016749I	AS FULL POWER WAS BEING APPLIED FOR TAKE-OFF, THE CABIN FILLED WITH SMOKE AND HAZE. CAPTAIN SCHULZ TOOK THE AAPPROPRIATE ACTION AND SHUTDOWN BOTH ENGINES AND ORDERED AN EMERGENCY EVACUATION. THERE WERE NO INJURIES AND NO DAMAGE TO THE AIRCRAFT. THE CAUSE OF THE SMOKE AND HAZE WAS AN AIR CONDITIONER PACK BEARING THAT HAD FAILED. AIRCRAFT WAS RELEASED TO MAINTENANCE. NO FURTHER ACTION REQUIRED.
