c5	remark
20100106025819I	WHILE CONDUCTING A PROFICIENCY CHECK, (PC) THE AIRCRAFT THROTTLE CABLE BECAME JAMMED.  THE THROTTLE COULD NOT BE MOVED FORWARD OR AFT.  THIS WAS NOTICED DURING A SIMULATED EMERGENCY  OPERATIONS MANEUVER.  THE AIRCRAFT HAD DESCENDED FROM 5000 FEET TO APPROXIMATELY 3000 FEET WHEN THE JAMMED THROTTLE OCCURRED.  THE PILOT IN COMMAND,(PIC) WHO WAS ADMINISTRATING THE PC TRIED TO MOVE THE THROTTLE UNSUCCESSFULLY.  THE PIC TOOK CONTROL OF THE AIRCRAFT AND THE SECOND IN COMMAND (SIC) TRIED TO MOVE THE THROTTLE, AGAIN UNSUCCESSFULLY.  THE PIC DECIDED TO LAND THE AIRCRAFT IN A FIELD 2 MILES NORTHEAST OF GLENCOE, MN. AND APPROXIMATELY 3 MILES NORTH OF THE GLENCOE, MN (GYL) AIRPORT.  THE POWER SETTING OF THE JAMMED THROTTLE WAS NEAR IDLE POWER AND THE CREW DETERMINED THEY WOULD NOT MAKE THE GYL AIRPORT.  THE CREW LANDED THE AIRCRAFT IN A SNOW COVERED FIELD SUCCESSFULLY WITH NO DAMAGE TO THE AIRCRAFT AND NO INJURIES TO THE TWO CREW MEMBERS.INVESTIGATION OF THE INCIDENT REVEALED THAT THE THROTTLE CONTROL CABLE HAD, OVER TIME, BROKEN APART AND EXPANDED OR BIRDCAGED.  THIS DETERIORATION WITHIN THE PROTECTIVE TUBING OF THE CABLE CAUSED THE CABLE TO JAM.  WHEN THE THROTTLE ASSEMBLY WAS REMOVED FROM THE AIRCRAFT THE CABLE BROKE APART.  THE CABLE AT THE POINT OF BREAKAGE APPEARED TO HAVE BEEN TWISTED CAUSING THE STRANDS OF CABLE TO BREAK AND BIRDCAGE. THE CABLE ASSEMBLY WILL BE REPLACED AND THE AIRCRAFT WILL BE PUT BACK INTO SERVICE.
20100106025859I	THE AIRMAN WAS OBTAINING RECENCY OF EXPERIENCE FOR FAR 61.57.  ON LANDING AT KFAT AIRPORT RUNWAY 29L THE AIRPLANE REPORTEDLY PULLED HARD RIGHT AND THE RESULTING FORCE AND POSSIBLE BRAKE APPLICATION CAUSE THE RIGHT WING TO SCRAPE THE GROUND AND BEND THE RIGHT MAIN GEAR AXLE.  THE PILOT HAD LAST FLOWN A TAILWHEEL AIRPLANE 1 AND 1/2 YEARS PREVIOUS.   HE PRESENT POSITION IS AS A GULFSTREAM V CAPTAIN.  WIND WAS NOT A FACTOR.
20100106026009I	AIRCRAFT N2949M BEGAN TAKEOFF ROLL ON RUNWAY 07R AT11:14. AT APPROXIMATELY 500 FEET ROLLOUT THE AIRCRAFT BEGAN TO ROTATE OVERCENTER ONTO ITS NOSE. THE AIRCRAFT PROPELLER STRUCK THE RUNWAY, THE PILOT KILLED POWER, AND THE AIRCRAFT CAME TO REST ON ITS PROPELLER SPINNER. PILOT CONTACTED TOWER, GOT OUT OF THE AIRCRAFT, SAT THE AIRCRAFT BACK ON ITS TAIL WHEEL, AND TAXIED THE AIRCRAFT TO SOUTH RAMP PARKING.
20100106026539A	I INTERVIEWED THE STUDENT PILOT RICK DIXON ON 01-07-2010. DIXON WAS ON A SOLO PRACTICE FLIGHT AT RAMONA AIRPORT. THE REPORTED WINDS WERE LIGHT AND VARIABLE. DIXON TOLD ME HIS INTENTION WAS TO ACCOMPLISH SEVERAL TOUCH AND GO'S AT KRNM, LANDING ON RUNWAY 27. ON THE FIRST ATTEMPT, DIXON SAID HE ENTERED THE PATTERN NORMALLY FROM THE RIGHT DOWN-WIND AND LANDED ON RUNWAY 27 SMOOTHLY AND ON CENTERLINE. DIXON SAID AS THE LANDING GEAR SETTLED TO THE GROUND HE INITIALLY RETRACTED THE FLAPS THEN ADDED FULL POWER. HE SAID THAT THE PLANE YAWED TO THE LEFT AND HE ADDED RIGHT RUDDER TO CORRECT, AND ALSO REDUCED THE THROTTLE SETTING TO APPROXIMATELY HALF. DIXON TOLD ME THAT HE DIDN'T KNOW WHY HE REDUCED POWER AS HE NORMALLY DID NOT DO THAT. DIXON SAID AS HE CORRECTED THE LEFT YAW WITH RIGHT RUDDER HE THEN ADDED FULL POWER AGAIN. HE SAID THIS CREATED EVEN A STRONGER YAW TO THE LEFT AND HIS SIGHT PICTURE LOOKED WRONG. HE SAID THAT HE WAS NOW POINTED TO THE SOUTHWEST AND VEERING OFF THE SOUTH SIDE OF THE RUNWAY. NEXT HE SAID HE PULLED THE POWER COMPLETELY TO IDLE AND, SINCE HE WAS DEPARTING THE RUNWAY INTO THE DIRT, BEGAN APPLYING THE BRAKES. THE PLANE SKIDDED IN THE MUD, THE NOSE GEAR COLLAPSED, AND THE AIRCRAFT'S SPINNER DUG INTO THE SOIL ON THE SOUTH SIDE OF THE RUNWAY. THE SPINNER DIGGING INTO THE SOIL AND THE PILOT BRAKING ACTION EVENTUALLY FLIPPED THE PLAN OVER ON ITS BACK WHERE IT CAME TO REST INVERTED.
20100106048059A	PILOT WAS TRANSPORTING HELICOPTER TO PA. DURING SNOW CONDITIONS.  PILOT ATTEMPTED TO MAKE EMERGENCY LANDING AND CRASHED IN OPEN FIELD IN GARRETT COUNTY, MARYLAND. AIRCRAFT WAS DESTROYED.
20100107004879A	ON JANUARY 7, 2010, PILOT DENNIS CARVER CERTIFICATE NUMBER 520442529 FLEW BELL 206B N127TP FROM KALISPELL CITY TO HANDERCHIEF LAKE, WHICH WAS FROZEN.  UPON LANDING, PILOT ENCOUNTERED WHITE OUT CONDITIONS AND AIRCRAFT BEGAN TO DRIFT RIGHT.  THE RIGHT SKID CAUGHT, AND A DYNAMIC ROLLOVER OCCURRED.
20100107025919A	ON LANDING ROLLOUT, PILOT APPLIED TO MUCH PRESSURE TO THE BRAKE PEDALS SUBSEQUENTLY CAUSING THE AIRCRAFT TO FLIP STRAIGHT OVER ITS NOSE ONTO ITS BACK
20100108005299A	ON JANUARY 8, 2010 AT 1225 LOCAL TIME, A FALCON 20, REG. XA-PCC ATTEMPTED AN ABORTED TAKE-OFF WHILE DEPARTING FROM  EAGLE CO. (EGE) RUNWAY 25. THE TAKE-OFF WAS ABORTED AFTER THE CREW EXPERIENCED A LOUD NOISE AND VIBRATIONS FROM WHAT THEY BELIEVED TO BE THE RIGHT MAIN LANDING GEAR. THE AIRCRAFT SUBSEQUENTLY RAN OFF THE END OF THE RUNWAY RESULTING IN SUBSTATIAL DAMMAGE TO BOTH MAIN LANDING GEAR AND WING ROOT STRUCTURES.
20100108025789I	CHQA FLIGHT 6049, BOS-CMH, OPERATING ON JANUARY 8, 2010, ABORTED TAKEOFF DUE TO SMOKE/HAZE IN THE COCKPIT AND CABIN.SUBSEQUENT EVACUATION OF 25 PASSENGERS AND 3 CREWMEMBERS OCCURRED WITH NO INJURIES.
20100108025899A	ON JANUARY 8, 2010 AT 1400 PACIFIC STANDARD TIME, AN EXPERIMENTAL AMATUER-BUILT LARSON RV8, N747CL, SUBSTAINED SUBSTANTIAL DAMAGE WHEN IT IMPACTED TERRAIN WHILE MANEUVERING NEAR SEQUIM VALLEY AIRPORT, SEQUIM, WA. THE AIRCRAFT DEPARTED PORT ANGELES, WA AND HAD MADE A TOUCH-N-GO LANDING AT SEQUIM VALLEY. THE AIRCRAFT HAD LANDED ON RUNWAY 9 AND MADE A FULL STOP AT THE END OF THE RUNWAY.WITNESS REPORTED THE AIRCRAFT THEN DEPARTED RUNWAY 27 AND HAD CLIMBED OUT NORMALLY AND THEN ENTERED A RIGHT HAND TURN. THE WITNESS STATED AS HE WAS LEAVING THE AIRPORT HE HAD SEEN THE AIRCRAFT IN A TIGHT RIGHT HAND 360 DEGREE TURN, THE AIRCRAFT WAS REPORTED TO BE IN A 60-90 DEGREE BANK WHEN THE WITNESS REPORTED SEEING THE AIRCRAFT PITCH DOWN AND HE THEN LOST SIGHT OF THE AIRCRAFT BEHIND THE TREE LINE. THE AIRCRAFT WAS FOUND APPROXIMATELY 1/4 OF A MILE NORTH OF RUNWAY 09 IN A FRESHLY PLOWED FIELD
20100108025929A	DURNING LANDING ROLL OUT ON RUNWAY 18 AT KAPV THE AIRCRAFT BEGAN TO DRIFT RIGHT.  PILOT ON THE CONTRLS APPLIED RIGHT RUDDER THEN BRAKE WITHOUT RESULTS.  THE CFI IN THE RIGHT SEAT ALSO ATTEMPTED TO CORRECT CONTINUING RIGHT DRIFT WITHOUT CORRECTIVE RESPONSE. THE AIRCRAFT HIT A SIGN ADJACENT TO THE RUNWAY IN THE VACINITY OF TAXIWAY A5.  RIGHT MAIN GEAR COLLASPSED.WING SPAR, ALERON AND FLAP SPARS DAMAGED,  WHOLE PUNCHED THROUGH THE WING, INBOARD OF THE FUEL TANK.
20100108026549A	AIRCRAFT WAS CONDUCTING A PUBLIC USE FLIGHT FOR THE IDAHO FISH AND GAME DEPARTMENT DOING GAME IDENTIFICATION AND TAGGING OPERATIONS, AND HAD TWO PAX ON BOARD.  WHILE MANUVERING THERE WAS A LOUD BANG FOLLOWED BY THE LOW RPM WARNING. PILOT ENTERED AUTOROTATION. WHILE DESCENDING TO LAND ON THE FROZEN RIVER THE TAILBOOM HIT THE SIDE OF A BRIDGE AND SEVERED.  AIRCRAFT HIT HARD ON THE ICE, THE LEFT SKID BUCKLED AND THE AIRCRAFT ROLLED TO THE LEFT.  ROTOR BLADES IMPACTED ICE.  AIRCRAFT SETTLED ON LEFT SIDE, BLADES STOPPED TURNING AND PASSENGERS EXITED AIRCRAFT.  PILOT WAS PINNED UNDER AIRCRAFT AND WAS SERIOUSLY INJURED REQUIRING EVACUATION TO HOSIPTAL IN MISSOULA, MONTANA.DUE TO MELTING ICE OF RIVER THE AIRCRAFT WAS EVACUATED THE NEXT DAY TO A SECURE FACILITY.INSPECTION BY NTSB, FAA, AND INDUSTRY EXPERTS SHOWED THAT THE AIRCRAFT SHOWED NO ANOMALIES OTHER THAN IMPACT DAMAGE.  THE ENGINE INSPECTION REVEALED LARGE QUANTITIES OF METAL ON BOTH THE UPPER AND LOWER GEARBOX CHIP DETECTORS.  THE EXTERNAL OIL FILTER ALSO CONTAINED LARGE AMOUNTS OF METAL CHIPS.  THE ENGINE WAS REMOVED AND SENT TO THE ROLLS ROYCE FACILITY FOR FURTHER INSPECTION.
20100109025719A	ON JANUARY 9, 2010 AT 1308 PACIFIC TIME, THE AIRCRAFT WAS OBSERVED BY MULTIPLE WITNESSES PERFORMING AEROBATIC LIKE MANEUVERS OVER THE TOWN DURING THE MORNING AND PRIOR TO THE ACCIDENT.  AS THE AIRCRAFT APPROACHED THE DAM OF LAKE ISABELLA, IT WAS OBSERVED PITCHING DOWN POINTING THE NOSE TOWARDS THE GROUND FOLLOWED BY A PITCH UP OF THE NOSE. AT THIS TIME, THE AIRCRAFT RIGHT WING SPAR BROKE (FOLDED RIGHT WING), CAUSING THE AIRCRAFT TO TURN RIGHT INVERTED AND ENTERED A SLOW SPIN. AS THE AIRCRAFT OVERTURNED THE PERSON OPERATING THE AIRCRAFT WAS EJECTED FROM THE AIRCRAFT. WITNESSES STATED THAT THE PILOT NORMALLY DOES NOT WEAR HIS SEATBELT.  THE PASSENGER WHO WAS BELTED IN THE AIRCRAFT WAS ALSO EJECTED.  EXAMINATION OF THE AIRCRAFT RIGHT WING INDICATED THAT THE RIGHT WING SPAR WAS OVERSTRESSED DUE TO NON-STANDARD OPERATIONS POSSIBLY EXCEEDING THE LIMITATIONS. THE RIGHT LOAD BEARING SPAR FAILED DUE TO EXCESS FORCES THAT WERE BEING APPLIED WHEN THE PILOT PERFORMED AEROBATIC MANEUVERS IN AN AIRCRAFT.
20100109025759I	PILOT REQUESTED THE TOWER TO CHECK IF NOSE LANDING GEAR WAS DOWN, THE TOWER ADVISED IT APPEARED THAT THE NOSE LANDING GEAR WAS NOT DOWN. THE PILOT DECLARED AN EMERGENCY AND LANDED ON RWY 35L WITH THE NOSE GEAR UP AND THE MAIN GEARS DOWN. THE AIRCRAFT SLID TO GRASS ON THE RIGHT EDGE OF THE RUNWAY 35L.  FOUR PERSONS ON BOARD, NO INJURIES. MINOR DAMAGE TO THE AIRCRAFT.
20100109025949I	AIRCRAFT DEPARTED CHINO AIRPORT FOR LOCAL FLIGHT.  DURING DEPARTURE PILOT HEARD AND FELT A LOUD BANG UNDER HIS FEET.  AIRCRAFT RETURNED AND LANDED WITH THE NOSE GEAR PARTIALLY RETRACTED.  PROPELLERS STRUCK GROUND BENDING BLADES BACKWARDS.  SUBSEQUENT GROUND INVESTIGATION REVEALED FAILURE OF NOSE LANDING GEAR BELLCRANK IDLER ASSY.
20100109026179A	ACCIDENT INVOLVED THE OPERATION OF A CESSNA 140, N3160N, APPROXIMATELY 08:45 LOCAL ON JANUARY 9, 2010, IN THE VICINITY OF THE RANCHERO AIRPORT CHICO, CA.  THE PILOT IN COMMAND DEPARTED FROM THE RANCHERO AIRPORT INTO INSTRUMENT METEOROLOGICAL CONDITIONS AND DECIDED TO RETURN BACK TO THE AIRPORT AND WHILE MANEUVERING AT A LOW ALTITUDE TO MAINTAIN VISIBILITY,  THE PILOT LOST SIGHT OF THE RUNWAY AND CAME INTO CONTACT WITH TREES RESULTING TO THIS ACCIDENT.
20100109044579A	WEATHER AT THE TIME OF THE EVENT WAS VFR.  THE TEMPERATURE WAS APPROXIMATELY -5 DEGREES CELSIUS WITH A DEW POINT OF -13.  THE BAROMETER WAS 30.02.  THE AIRCRAFT HAD AN STC FOR AUTO GAS, AND IT WAS RUNNING ON AUTO GAS AT THE TIME OF THE EVENT.  THE LEFT WING WAS PROPERLY PLACARDED FOR 80/100LL AND AUTO GAS.  THE RIGHT WING LACKED ANY PLACARDING NEAR THE CAP, AND THE PAINT AROUND IT SUGGESTED NONE HAD BEEN PRESENT.  BOTH TANKS WERE SAID TO CONTAIN FUEL.  THE OFFICE REQUESTED THE FUEL BE DRAINED FROM THE GASCOLATOR AND CARBURETOR BOWLS.  THE LIQUID DRAINED FROM THE GASCOLATOR WAS TINTED SLIGHTLY BLUE, AND THE SMELL WAS THAT OF GASOLINE.  IT IS THE OPINION OF AN INSPECTOR IS THAT THE SMELL AND COLOR WERE INDICATING A MIX OF AUTO GAS AND 100LL.  IN ADDITION WAS A RESIDUE OF FINE BLACK PARTICLES THAT SANK TO THE BOTTOM OF THE COLLECTION JAR.  THE SIZE OF THE PARTICLES WAS THAT OF A FINE GRIT, AND THE AREA THEY COVERED WAS ABOUT THE SIZE OF A NICKEL WHEN SPREAD OUT IN A SINGLE LAYER.  LIQUID DRAINED FROM THE CARBURETOR BOWL WAS A MIXTURE OF LIQUID IN THE GASCOLATOR AND WHAT APPEARED TO BE WATER.  THE ENGINE PROBLEMS STARTED AFTER POWER WAS REDUCED TO CRUISE POWER.  THE PILOT BELIEVED THE TAKE-OFF WAS ACCOMPLISHED ON THE RIGHT TANK.  WHEN THE AIRCRAFT ENGINE STARTED RUNNING ROUGH, THEY TRIED APPLYING CARBURETOR HEAT, WHICH HE SAID WAS SOMEWHAT SUCCESSFUL.  THEY SWITCHED FUEL TANKS, AND TESTED WITH AND WITHOUT CARBURETOR HEAT.  HE STATED THEY PUT THE CARBURETOR HEAT ON AND LEFT IT ON WHILE THEY ATTEMPTED TO RETURN TO BAYPORT.  WHEN THE ENGINE QUIT, IT WAS A COMPLETE STOP AND WAS NOT WINDMILLING.  HE STATED THE ENGINE WAS RUNNING ROUGH AND WAS LOOSING POWER.  THIS TREND CONTINUED UNTIL THE ENGINE SUFFERED A COMPLETE STOPPAGE.  AGAIN, INITIALLY THE CARBURETOR HEAT HELPED, TO WHICH AND WHAT EFFECT HE DID NOT ELABORATE, BUT AS THE SITUATION DETERIORATED, THE CARBURETOR HEAT AND ALL OTHER CHANGES HAD NO EFFECT.  WHEN ASKED ABOUT THE FUEL, HE STATED THAT THE OWNER USED BOTH 100LL AND AUTO GAS.   HE WAS UNAWARE OF ANY RECENT FUELING.  PRIOR TO THE FLIGHT OF JANUARY 9, THE PREVIOUS FLIGHT WAS ON 01-06-2010. THERE IS AN ENTRY IN THE LOGBOOK THAT THE AIRCRAFT WAS FUELED ON 12-15-2009 AT SPADARO (1N2).  THE AIRCRAFT HAD FLOWN APPROXIMATELY 4.7 TACH HOURS SINCE THEN.  A REVIEW WAS MADE OF A CARBURATOR ICING CHART, AND THE RESULT WAS THAT CARBURATOR ICING WAS POSSIBLE, BUT HIGHLY IMPROBABLE.THE ENGINE WAS REBUILT BY A ^PRIVACY DATA OMITTED^ IN OKLAHOMA, A SPECIALIST ON FRANKLIN ENGINES TWENTY HOURS PRIOR.  THE FOUR YEAR TIME PERIOD THAT PASSED FROM ENGINE REMOVAL TO ENGINE INSTALLATION WAS DUE TO INSUFFICIENT FUNDS FROM MR. OLSON.  MR. OLSON INSTALLED THE ENGINE, AND THE SIGN-OFF AND ANNUAL WERE COMPLETED BY AN A/I.  ON THE DAY IN QUESTION, MR. OLSON STATED HE PRE-HEATED THE ENGINE FOR ABOUT 40 MINUTES, AND THEN RAN IT ON THE GROUND FOR ABOUT 20 TO WARM THE CABIN WHILE WAITING FOR HIS PASSENGER.  THE RUN-UP WAS UNEVENTFUL, AND THE TAKE-OFF AND INITIAL CRUISE WERE AS WELL.  MR. OLSON NOTED THE ENGINE WAS STRONG AND SMOOTH, AND FAR BETTER THAN THE ENGINE THAT WAS REMOVED FROM THE AIRCRAFT.  THEY FLEW FOR ABOUT 10 TO 12 MINUTES BEFORE THEY STATED HAVING TROUBLE.  WHILE CROSSING THE BAY OVER FIRE ISLAND, THE ENGINE "COUGHED", SO HE APPLIED CARBURETOR HEAT WHICH HELPED, BUT THE POWER REMAINING WAS INSUFFICIENT FOR FLIGHT AS PREVIOUSLY NOTED.  THE PILOT ELECTED TO DITCH AS ANY HOPE OF MAKING THE AIRPORT DISAPPEARED.
20100110025729I	FLIGHT # 2204, PILOT REPORTED SMOKE IN COCKPIT TO AIR TRAFFIC CONTROL.  CB TRIPPED.  FO LOST PFD DISPLAY.  AIRCRAFT WAS DIVERTED TO RNO ARRIVED RNO 0805 AM PST 1/10/2010.  DURING AN INTERVIEW OF THE CREW, THE PIC EXPLAINED THAT THERE WAS NO SMOKE PRESENT IN THE COCKPIT, ONLY THE SMELL OF AN ELECTRICAL BURNING.  THE CREW DAWNED O2 MASKS AS A PRECAUTION. DALA MX REPLACED THE FO'S PFD AND OPS CHECKED GOOD ON LOG BOOK PAGE 7015296.  A/C FERRIED FROM RNO TO MSP 1/11/2010.
20100110025769I	NOTE BLOCK 5: NTSB INCIDENT NUMBER AS RECEIVED FROM THE NTSB IS DCA10IA021. "I" IS NOT A CHOICE FROM THE DROP DOWN MENU ON THIS ELECTRONIC FORM.AFTER AN UNEVENTFUL FLIGHT FROM ORD TO EWR, CREW SELECTED GEAR DOWN ON FINAL TO RWY 4R AT EWR. ECAM INDICATION WAS GEAR NOT DOWN AND LOCKED, THREE RED GEAR LIGHTS. CREW INITIATED GO AROUND AND CYCLED LANDING GEAR WITH NO CHANGE IN GEAR INDICATON. CREW INITIATED AN EMERGENCY GRAVITY GEAR EXTENSION. INDICATION WAS LEFT MAIN AND NOSE GEAR DOWN AND LOCKED, RIGHT MAIN GEAR UNSAFE. CREW PERFORMED FLY BY OF CONTROL TOWER THAT CONFIRMED LH MAIN AND NOSE GEAR APPEARED DOWN AND RH MAIN GEAR APPEARED UP. CREW COMPLETED PARTIAL GEAR UP LANDING CHECKLIST AND LANDED ON RWY 4L. THE AIRCRAFT REMAINED ON CENTER LINE AND CAME TO REST ON THE LH MAIN, NOSE AND RH ENGINE APPROXIMATELY 4200 FEET FROM THE DISPLACED THRESHOLD. THERE WAS NO POST INCIDENT FIRE. A SUCCESSFUL EVACUATION WAS INITIATED WITH THREE MINOR INJURIES REPORTED. THE ONLY NOTABLE DAMAGE TO THE AIRCRAFT APPEARED TO BE TO THE UNDERSIDE OF THE RH ENGINE AND THE LH AND RH INBOARD LANDING GEAR DOORS WHICH REMAINED OPEN DURING THE LANDING AND CONTACTED THE RUNWAY. IT APPEARS THE LANDING GEAR FAILED TO EXTEND BECAUSE THE RH MAIN GEAR INBOARD DOOR FAILED TO OPEN COMPLETELY. THE DOOR FAILED TO OPEN COMPLETELY BECAUSE OF AN AS YET UNSPECIFIED INTERNAL FAILURE OF THE DOOR ACTUATOR. THE LANDING GEAR SYSTEM OPERATES SUCH THAT ALL GEAR DOORS MUST BE COMPLETELY OPEN BEFORE THE LANDING GEAR IS COMMANDED TO EXTEND. THE GRAVITY EMERGENCY EXTENSION WAS EFFECTIVE ON THE LH MAIN AND NOSE GEAR, BUT WAS INEFFECTIVE ON THE RH MAIN BECAUSE IT HIT THE PARTIALLY OPEN INBOARD DOOR WHICH PREVENTED IT FROM FULLY EXTENDING. THE MATTER IS CURRENTLY UNDER INVESTIGATION BY THE VARIOUS MANUFACTURERS INVOLVED AND THE NTSB. SHOULD A DEFINITIVE CAUSE FOR THE FAILURE OF THE RH MLG DOOR ACTUATOR BE DETERMINED, THIS FORM WILL BE AMENDED.IT IS WORTHY OF NOTE THAT DURING THE EVACUATION THE R1 DOOR EMERGENCY ESCAPE SLIDE FAILED TO DEPLOY. A PRELIMINARY INVESTIGATION OF THE FAILURE INDICATES THAT ALL CONDITIONS FOR THE SLIDE TO DEPLOY WERE MET; HOWEVER, THE SLIDE NEVER COMPLETELY LEFT THE BUSTLE WHICH THEN BECAME TRAPPED BY THE DOOR HINGE PREVENTING DEPLOYMENT. INSPECTION BY THE MANUFACTURER AT THEIR FACILITY CONFIRMED THAT THE SLIDE WAS PACKED CORRECTLY AND A FLAT FIRE TEST SHOWED NORMAL INFLATION. THIS MATTER CONTINUES TO BE INVESTIGATED BY THE VARIOUS MANUFACTURERS INVOLVED AND THE NTSB. SHOULD A DEFINITIVE CAUSE FOR THE FAILURE OF THE SLIDE BE DETERMINED, THIS FORM WILL BE AMENDED.
20100110025959A	PILOT DID NOT OBTAIN PREFLIGHT WX BRIEF. WINDSOCK VERY WORN & GIVING INACCURATE READINGS.  WINDS WERE APPROXIMATELY 12-14 KNOTS FROM 210 DEGREES BUT THE WORN WINDSOCK WOULD NOT ACQUARATELY SHOW THIS. RUNWAY WAS PLOWED APPROXIMATELY HALF OF ITS WIDTH SO THAT SKI PLANES COULD LAND ON THE OTHER HALF.  TO AVOID THE NEED TO TURN AROUND ON A NARROW RUNWAY TO BACK-TAXI TO HIS HANGER, PILOT LANDED DOWNWIND ON SNOW & ICE COVERED RUNWAY 18.   WHEN PILOT FINALLY REALIZED HE WOULD NOT BE ABLE TO STOP BY END OF RUNWAY, IT WAS TOO LATE TO DO A GO-AROUND.  HIT SNOWBANK AT END OF RUNWAY AND FLIPPED AIRCRAFT OVER.
20100110026079A	ON JANUARY 10, 2010, AT APPROXIMATELY 13:00 HST, N8934N DEPARTED LANAI CITY ENROUTE TO THE HONOLULU INTERNATIONAL AIRPORT.  ATC RECORDING REVEALED THAT THE PILOT OF N8934N WAS AT TIMES UNABLE TO SEE THE ISLAND OF OAHU AND WAS NOT ORIENTATED WITH HIS LOCATION.  AT APPROXIMATELY 13:44 HST, N8934N ANNOUNCED AN INCORRECT POSITION AND AFTER BEING INFORMED OF HIS LOCATION BY ATC, N8934N REQUESTED VECTORS TO THE AIRPORT.  AT APPROXIMATELY 13:45 HST, N8934N IMPACTS THE EARTH.  2 FATALITES.  THE AIRCRAFT DESTROYED.
20100111025849I	ON TAKEOFF SHORTLY AFTER ROTATION, THE PILOT DETECTED AN ENGINE ABNORMALITY.  HE ELECTED TO LAND STRAIGHT AHEAD WITH THE WHEELS UP ON THE SNOW AND ICE COVERED RUNWAY RATHER THAN ATTEMPT A PATTERN ON ONE ENGINE FROM GROUND EFFECT AT OR BELOW BLUE LINE.
20100111026289I	FLIGHT ASQ5460, CRJ7, ATL-BWI, RETURNED TO ATL DUE TO UNSPECIFIED MAINTENANCE PROBLEM. AIRCRAFT LANDED WITHOUT INCIDENT. THE AIRCRAFT HAD A LEFT ENGINE BLEED MESSAGE.--REMOVED AND REPLACED ACS CONTROLLER RETURNING AIRCRAFT TO SERVICE IAW CRJ 70021-61-01 AMM.
20100111026409I	ON JANUARY 11, 2010, AT APPROXIMATELY 2046Z (1246L) WHILE TAXIING ONTO RUNWAY 07 AT THE PORTLAND TROUTDALE AIRPORT, N5201H, A CESSNA 172M AIRCRAFT, SUSTAINED A PROP STRIKE AND THE AIRCRAFT'S RIGHT WING CONTACTED THE RUNWAY.PRIOR TO TAXIING TO RUNWAY 07, THE PILOT REPORTED TO PORTLAND-TROUTDALE CONTROL TOWER THAT HE HAD INFORMATION ALPHA. TROUTDALE AIRPORT INFORMATION ALPHA INDICATES THAT THE WIND AT 1948Z (1148L) WAS 080/24 KNOTS WITH GUSTS TO 35 KNOTS. THE METAR REPORT FOR THE PORTLAND TROUTDALE AIRPORT ON JANUARY 11, 2010 AT 2052Z (1252L) INDICATES THAT THE WIND WAS 090/30 KNOTS WITH GUSTS TO 37 KNOTS. N5201H'S PROPELLER LEFT MARKS IN RUNWAY 07 WHICH INDICATE THAT THE AIRCRAFT WAS APPROXIMATELY 30 DEGREES TO THE RUNWAY CENTERLINE (HEADING OF 100 DEGREES) WHEN THE PROPELLER IMPACTED THE RUNWAY. ON N5201H, THERE WAS DAMAGE TO THE PROPELLER; HOWEVER THERE DID NOT APPEAR TO BE ANY DAMAGE TO THE FIREWALL IN THE ENGINE COMPARTMENT. THE RIGHT WINGTIP AND OUTBOARD WING RIB WERE ALSO DAMAGED. THE PILOT OF N5201H INDICATES THAT HE HAD THE FLIGHT CONTROLS POSITIONED FOR A CROSS WIND CONDITION AS HE TAXIED ONTO RUNWAY 07 FOR DEPARTURE. THE PILOT DID NOT HAVE ANY WING FLAPS EXTENDED. AS HE WAS TURNING ONTO THE RUNWAY, A WIND GUST CAUGHT THE AIRCRAFT. THE PILOT INDICATES THAT HE FELT LIKE HE WAS SLIDING DOWNHILL AND APPLIED THE BRAKES. SHORTLY THEREAFTER, THE AIRCRAFT'S RIGHT WING TIP AND PROPELLER CONTACTED THE RUNWAY. THE AIRCRAFT WAS  SHUT DOWN AND TOWED OFF OF THE RUNWAY.
20100111026819I	NOSE WHEEL STEERING MESSAGE ON GROUND.  PERFORMED RESET IAW CRJ200 FIM RESET PROCEDURE PER MAINTENANCE CONTROL.
20100112025809A	DURING LANDING PILOT LOSS CONTROL OF A/C 10' OFF RUNWAY 4 AT ST ANTHONY, ID (U12). A/C BOUNCED TWICE OFF CENTERLINE AND VEERED TO THE LEFT WENT INTO ICE AND SNOWBANK AND FLIPPED OVER. A/C MOVED BEFORE NTSB OR FAA GAVE PERMISSION.
