c5	remark
20050106000109I	(-23) A CE-182, N901JG, WITH TWO INDIVIDUALS ON BOARD, DEPARTED MONTGOMERY FIELD (MYF). THE PILOT PROCEEDED NORTH, FOLLOWING THE SHORELINE. HE TURNED EASTBOUND TOWARDS RAMONA (RMN) AIRPORT. HE WANTED TO FAMILIARIZE HIS PASSENGER WITH LANDING GEAR OPERATION. HE CYCLED THE GEAR DOWN AND THEN RETRACTED IT. APPROXIMATELY 10 MINUTES LATER HE ATTEMPTED TO LOWER THE GEAR FOR FINAL APPROACH INTO RMN. THE MAIN GEAR DEPLOYED BUT THE NOSE GEAR WOULD NOT. NUMEROUS ATTEMPTS FAILED TO DEPLOY THE GEAR. THE PILOT DECIDED TO RETURN TO MYF. HE CONTACTED MYF AND MADE 5 MORE ATTEMPTS TO LOWER THE GEAR. WHEN THESE ATTEMPTS FAILED HE LANDED AT MYF. THE AIRCRAFT SUSTAINED MINOR DAMAGE. NO INJURIES REPORTED. INVESTIGATION OF THE AIRCRAFT REVEALED THAT THE NOSE GEAR DOOR HINGES EXHIBITED ABNORMAL WEAR. THE AIRCRAFT IS NOT DUE AN ANNUAL INSPECTION UNTIL APRIL 2005.
20050106000139A	(-23) PILOT REPORTED TO ATC THE ENGINE FAILED DURING FLIGHT AT APPROXIMATELY 6,000 FT MSL DURING AN IFR FLIGHT FROM MYR TO JQF. PILOT NOTED NO FUEL IN RT MAIN TANK AFTER ENGINE QUIT AND SELECTED ALTERNATE TANK AND TRIED TO RESTART ENGINE. ENGINE WOULD NOT RESTART AND LANDED AIRCRAFT ON THE OUTSKIRTS OF THE BROWN CREEK CORRECTIONAL INSTITUTION IN POLKTON, NC. NOSE GEAR FOLDED REARWARD UPON LANDING ON A 35 DEGREE EMBANKMENT SURROUNDING PRISON. DAMAGE LIMITED TO FIREWALL, PROPELLER AND COWLING.
20050106000149I	(-23) ON JANUARY 6, 2005, AT 1819 CST, AN AMATEUR BUILT COZY 3, N154MD, EXPERIENCED RIGHT SIDE MAIN LANDING GEAR BRAKE FAILURE AND WAS UNABLE TO TURN OFF THE RUNWAY AT ALBUQUERQUE INTERNATIONAL SUNPORT, ALBUQUERQUE, NEW MEXICO. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME, AND A FLIGHT PLAN WAS NOT FILED. THE AIRCRAFT DID NOT SUSTAIN DAMAGE AND THE PRIVATE PILOT WAS NOT INJURED.
20050106000179I	(-23) PILOT ^PRIVAC^ STATED THAT HE WAS DIRECTED TO EXECUTE A SIMULATED ENGINE INOPERATIVE (POWER OFF) LANDING BY FLIGHT INSTRUCTOR ^PRIVA^ DURING THE FLIGHT REVIEW REQUIRED BY 14 CFR 61.56. PILOT ^PRIVAC^ SAID THAT THEY WERE TOO LOW TO EXTEND WING FLAPS AND THE LANDING WAS MADE WITHOUT FLAPS. HE SAID THAT THE NOSE LANDING GEAR, LANDING GEAR DOORS AND PROPELLER WERE DAMAGED DURING THE LANDING. INSTRUCTOR ^PRIVA^ SAID THAT HIS ATTENTION WAS DISTRACTED BY AIR TRAFFIC AND THAT THE AIRCRAFT QUIT FLYING ABOUT SIX INCHES ABOVE THE RUNWAY. HE SAID THAT THE LANDING WAS FIRM, BUT NOT UNUSUALLY HARD. INSTRUCTOR ^PRIVA^ SAID THAT AS THE AIRCRAFT NOSE CAME DOWN, IT CONTINUED ALL THE WAY TO THE GROUND. HE SAID THAT THE AIRCRAFT IS EQUIPPED WITH A STOL (SHORT TAKEOFF AND LANDING) KIT AND HE DID NOT KNOW IT THAT, COMBINED WITH THE NO FLAP LANDING CONTRIBUTED TO THE INCIDENT. ^PRIVACY DATA ^ DIRECTOR OF MAINTENANCE FOR SUN WESTERN FLYERS INSPECTED THE AIRCRAFT. HE STATED THAT THE AIRCRAFT HIT SO HARD THAT THE NOSE LANDING GEAR LOCKS WERE BENT AND BROKEN. ADDITIONALLY, HE SAID THAT THE HARD LANDING BENT THE RIGHT MAIN LANDING GEAR LEG.
20050106000379I	(-23) AIRCRAFT N3494F WAS ON TAKE-OFF ROLL FROM KPOC WITH A DESTINATION TO KEMT. UPON ROTATION, THE PILOT'S SEAT EXTENDED TO THE AFT POSITION CAUSING THE PILOT TO LOSE DIRECTIONAL CONTROL OF THE AIRCRAFT AND VEER RIGHT OFF THE RUNWAY. THE AIRCRAFT ENDED UP ABOUT 15 FEET INTO THE CENTER GRASS AREA JUST NORTH OF RUNWAY 26R. THE AIRCRAFT PROPELLER AND NOSE GEAR HAD SUSTAINED MUD CONTACT. THE AIRCRAFT AND PILOT SUSTAINED NO VISIBLE DAMAGE.
20050106000639I	(-23) WHILE TAXIING TO, OR AFTER STOPPING AT GATE A23 AT CVG THE AIRCRAFT AND A CATERING TRUCK MADE CONTACT. THERE WERE NO INJURIES REPORTED. THE AIRCRAFT SUSTAINED MINOR DAMAGE TO THE RIGHT WING LEADING EDGE. UPON COMPLETION OF THIS INVESTIGATION A REPORT WILL BE PROVIDED TO THE DALA CMO THROUGH PTRS.
20050106001329I	(-23) DURING THE PUSH BACK OF AALA FLIGHT 2482, THE CAPTAIN APPLIED THE BRAKES. TWO FLIGHT ATTENDANTS AND ONE PASSENGER RECEIVED MINOR INJURIES. THE EVENT WAS ACCEPTED INTO THE AMERICAN AIRLINES AVIATION SAFETY ACTION PROGRAM (ASAP), AND AS SUCH NO ADDITIONAL INFORMATION IS AVAILABLE. INJURY SUMMARY NOT KNOWN BY ASI.
20050106001789I	(-23) AFTER LANDING ON FLAT HORN LAKE, LOCATED 22 MILES WEST OF ANCHORAGE, AIRCRAFT BROKE THROUGH THIN LAYER OF OVERFLOW ICE DAMAGING LEFT AND RIGHT SKI REAR CHECK CABLE FUSELAGE FITTING ATTACHMENTS. AIRCRAFT THEN DEPARTED FLAT HORN LAKE BOUND FOR ANCHORAGE, LAKE HOOD. UPON REACHING CRUISE SPEED THE RIGHT SKI REAR CHECK CABLE ATTACHMENT DEPARTED FROM FUSELAGE CAUSING THE SKI TIP TO ROTATE UPWARD TO A VERTICAL POSITION AND LODGE BEHIND THE WING LIFT STRUT FOR THE REMAINDER OF THE FLIGHT. DURING THE SUBSEQUENT LANDING AT LAKE HOOD THE RIGHT SKI WAS FORCED BACK INTO POSITION BY CONTACT WITH THE GROUND AND THE REMAINDER OF THE LANDING WAS UNEVENTFUL.
20050106002049A	(-23) AFTER THE PILOT ^PRIVACY DA^ STARTED TAKEOFF ROLL AND THE TAIL WHEEL JUST BREAKING GROUND, THE AIRCRAFT BANKED SLIGHTLY TO THE RIGHT. IN THE PROCESS OF TRYING TO LEVEL THE WINGS THE AIRCRAFT THEN VEERED TO THE LEFT. THE LEFT WING STRUCK A TREE CAUSING THE AIRCRAFT TO SPIN AROUND AND STRIKE ANOTHER TREE WITH THE RIGHT WING CAUSING SUBSTANTIAL DAMAGE. THE PILOT ^PRIVACY DA^ WAS NOT EXPERIENCED IN A TAILWHEEL AIRCRAFT AND DID NOT HAVE AN ENDORSEMENT BY A CFI TO FLY A TAIL WHEEL AIRCRAFT. THE PILOT ^PRIVACY DA^ WAS NOT INJURED.
20050107000069I	(-23) THE PILOT TAXIED N502DL TO RUNWAY 35 AT THE SLATON MUNICIPAL AIRPORT (F49) IN SLATON, TEXAS, AFTER PURCHASING FUEL FOR A REPOSITION FLIGHT TO TOWN AND COUNTRY AIRPORT (F82) IN LUBBOCK, TEXAS, WHERE THE AIRCRAFT IS BASED. THE PILOT WAS UNABLE TO MAINTAIN DIRECTIONAL CONTROL OF THE AIRCRAFT DUE TO A STRONG GUSTING CROSS WIND FROM THE WEST, COUPLED BY THE ENGINE TORQUE AND GYROSCOPIC EFFECT AS THE TAIL WHEEL WAS RAISED. THE PILOT STATED HE WAS UNABLE TO MAINTAIN DIRECTIONAL CONTROL OF THE AIRCRAFT AS IT VEERED LEFT. THE AIRCRAFT DEPARTED THE RUNWAY STRIKING THE VASI LIGHTS BEFORE IT CAME TO A STOP ON THE GRASS WEST OF RUNWAY 35. THERE WERE NO INJURIES AND THE AIRCRAFT RECEIVED MINOR DAMAGE TO THE PROPELLER. THE SLATON AIRPORT DOES NOT HAVE A WEATHER REPORTING FACILITY.
20050107000169I	(-23) ON LANDING ROLL THE PILOT INTENDED TO RAISE THE FLAPS, BUT INADVERTENTLY POSITIONED MAIN LANDING GEAR HANDLE TO THE UP POSITION. THE PILOT REALIZED WHAT HE HAD DONE AND TRIED TO PUT THE LANDING GEAR HANDLE BACK INTO THE DOWN POSITION, BUT ONLY THE RIGHT MAIN GEAR STAYED DOWN AND LOCKED. THE NOSE GEAR COLLAPSED FOLLOWED BY THE COLLAPSE OF THE LEFT MAIN GEAR.
20050107000419A	(-23) STUDENT PILOT WAS ON HIS FIRST SUPERVISED SOLO; AFTER LANDING THE STUDENT PILOT ATTEMPTED TO TURN ONTO THE TAXIWAY. THE SPEED OF THE AIRCRAFT WAS TOO FAST AND THE AIRCRAFT EXITED THE TAXIWAY INTO THE DIRT AREA ADJOINING THE TAXIWAY. THE AIRCRAFT STRUCK A TAXIWAY MARKING SIGN WENT UP AND OVER A DRAINAGE CULVERT AND THEN BACK ONTO A TAXIWAY. AIRCRAFT DAMAGE CONSISTED OF SCRAPING AND A HOLE ON THE LOWER 5 FEET OF WING AND AILERON DAMAGE. LOWER WING SKIN AND AILERON WERE ORDERED FOR REPLACEMENT. STUDENT PILOT HAS HAD ADDITIONAL TRAINING AND HAS BEEN CHECKED BY THE CHIEF FLIGHT INSTRUCTOR. THE STUDENT'S FLIGHT INSTRUCTOR HAS ALSO BEEN FLIGHT CHECKED ON INSTRUCTIONAL TECHNIQUES BY THE CHIEF FLIGHT INSTRUCTOR. THE FLIGHT SCHOOL HAS CONDUCTED A BRIEFING ON NEW SAFETY PROCEDURES FOR BOTH STUDENTS AND INSTRUCTOR.
20050107000509A	(-23) THE AIRCRAFT DEPARTED MCCORMICK COUNTY AIRPORT AT APPROXIMATELY 1810 EST FOR GREENWOOD MUNICIPAL AIRPORT, GREENWOOD, SOUTH CAROLINA APPROXIMATELY 20 STATUTE MILES TO THE NORTH NORTH WEST. AT A POINT NEARLY HALFWAY, AND IN THE VICINITY OF THE TOWN OF BRADLEY, A WITNESS STATED THAT HE HEARD THE AIRPLANE FLYING TOWARDS GREENWOOD, HEAR THE AIRPLANE REVERSE COURSE BACK TOWARDS MCCORMICK, HEARD THE ENGINE SPUTTER, AND THEN HEARD THE CRASH. THE AIRPLANE STRUCK THE GROUND AT ABOUT A FORTY-FIVE DEGREE ANGLE AND A HIGH RATE OF SPEED AT 1856 EST. THE PILOT AND HIS THREE PASSENGERS RECEIVED FATAL INJURIES AND THE AIRPLANE WAS DESTROYED. THIS WAS A PERSONAL VFR FLIGHT UNDER 14 CFR PART 91 WITH NO FLIGHT PLAN FILED. VISUAL METEOROLOGICAL CONDITIONS PREVAILED.
20050107000539I	(-23) ON FRIDAY 7 JANUARY, 2005 AT 18:15 LOCAL TIME N12TG ENTERED RUNWAY 18R AT THE ORLANDO INTERNATIONAL AIRPORT. PILOT STRUCK THE FIRST RIGHT RUNWAY EDGE LIGHT WITH THE RIGHT PROPELLER. PILOT INCORRECTLY LINED UP FOR TAKEOFF ON 18R UTILIZING THE RIGHT RUNWAY EDGE LIGHTS INSTEAD OF THE CENTERLINE LIGHTS. PILOT CONTINUED TAKEOFF UTILIZING THE RIGHT RUNWAY EDGE LIGHTS AS CENTERLINE THEN STRUCK ANOTHER RIGHT RUNWAY EDGE LIGHT AT THE 10,000 FOOT DISTANCE REMAINING MARKER WITH THE LEFT PROPELLER. LEFT MAIN GEAR STRUCK THE REMAINING MATERIAL OF EDGE LIGHT BREAKING THE GEAR HOUSING, CANTING THE WHEEL TO THE RIGHT CAUSING THE WHEEL TO DRAG ON THE RUNWAY SURFACE. AIRCRAFT VEERED TO THE RIGHT THEN BACK TO THE LEFT STRIKING TWO ADDITIONAL RUNWAY EDGE LIGHTS, SECOND AND THIRD LIGHTS PAST THE ONE STRUCK AT THE 10,000 FOOT DISTANCE REMAINING MARKER, BEFORE THE AIRCRAFT STOPPED NEAR THE CENTER OF RUNWAY 18R. DISTANCE TRAVELED AFTER AIRCRAFT STRUCK RIGHT RUNWAY EDGE LIGHT, AT THE 10,000 FOOT REMAINING MARKER, WAS APPROXIMATELY 1300 FEET. PILOT STATED HE EXPERIENCED A LEFT WING DROP, HEARS SOME NOISES, CORRECTED TO RAISE THE WING, THEN STOPPING THE AIRCRAFT SWERVING SLIGHTLY TO THE LEFT.
20050107001609I	(-23) "INDUSTRIAL INCIDENT-NO INTENT TO FLY" ON 1/07/05 ABOUT 1530 LOCAL, THE PILOT ^PRIVACY DATA OMITTED^ WHILE PARKING CE-N24QF, ADJACENT TO TWIN COMMANDER N690GZ, AT BANYAN AIR SERVICE'S RAMP, TAXIED INTO N690GZ, WHICH WAS PARKED AND UNOCCUPIED AT SAME RAMP. CE-N24QF WAS BEING TAXIED TO BANYAN, ONLY FOR MAINTENANCE. THERE WAS NO INTENTION TO FLY THE AIRCRAFT. THE PILOT, WHO WAS SOLE OCCUPANT IN THE AIRCRAFT, WAS UNINJURED. BOTH AIRPLANES SUSTAINED MAJOR DAMAGE. THE PILOT STATED THAT WHILE MAKING A 180-DEGREE RIGHT TURN, THE RIGHT BRAKE PEDAL OF N24QF, WENT ALL THE WAY TO THE FLOOR. THE AIRCRAFT PIVOTED LEFT AND STRUCK THE RIGHT WING OF N690GZ, WITH ITS RIGHT PROPELLER.
20050107002959A	(-23) DURING LANDING AT 18AZ (CAREFREE SKY RANCH) ON RUNWAY 24, PILOT STATED THAT THE BRAKES FELT MUSHY AND DECIDED TO PERFORM A GO AROUND. DURING THIS ATTEMPT THE PILOT STATED THAT THE LEFT ENGINE STARTED SURGING AFTER ADVANCING THE THROTTLES FORWARD. THE PILOT DECIDED TO ABORT THE TAKE-OFF AND ENDED UP RUNNING OFF THE END OF THE RUNWAY. AT THAT TIME THE AIRCRAFT RIGHT LANDING GEAR COLLAPSED AND THE RIGHT TIP TANK WAS RUPTURED AND A FIRE COVERED THE RIGHT FORWARD SIDE OF THE FUSELAGE. THE TWO SOULS ON-BOARD DEPARTED THE AIRCRAFT AND WERE NOT INJURED.
20050107004179I	(-23) ^PRIVACY DA^ WAS ACCUSED OF RINGING HIS CALL BUTTON EXCESSIVELY, ACTING UNRULY AND AGGRESSIVE DURING THE FLIGHT TO CLEVELAND. HIS ACTIONS ON-BOARD THE FLIGHT INTERFERED WITH THE DUTIES OF THE FLIGHT ATTENDANTS, FAR 121.580. ^^INJURY SUMMARY NOT KNOWN BY ASI.
20050107034309A	(-23) THIS WAS AN INSTRUCTIONAL NIGHT TRAINING FLIGHT. THE AIRCRAFT WAS MAKING A LOW SHALLOW APPROACH TO RUNWAY 35 AT DECATUR MUNICIPAL AIRPORT (KLUD) WHEN IT STRUCK AND SEVERED 2 ELECTRICAL POWER LINES NEAR THE SOUTH BOUNDARY OF THE AIRPORT. THE RESULTING DRAG OF THE POWER LINES SETTLED THE AIRCRAFT JUST SHORT OF THE BARBED WIRE FENCE OF THE AIRPORT PROPERTY. THE AIRCRAFT DESTROYED THE BARBED WIRE FENCE AS IT WENT THROUGH ON ITS WAY TO THE TAXIWAY FOR RUNWAY 35 WHERE THE AIRCRAFT STOPPED. THIS REPORT IS CLOSED.
20050108000079I	(-23) ON JANUARY 8, 2005, AT 1400 MST, A CESSNA 172, N5235F, REGISTERED TO UNITED STATES AIR FORCE, MARCH AERO CLUB, MARCH AFB, CALIFORNIA, HAD A WINGTIP AND PROPELLER STRIKE THE GROUND ON TAKE-OFF AT RATON MUNICIPAL/CREWS FIELD, RATON, NEW MEXICO, WHILE ON A PERSONAL CROSS-COUNTRY FLIGHT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AND A VFR FLIGHT PLAN WAS FILED. THE AIRCRAFT RECEIVED MINOR DAMAGE AND THE PRIVATE PILOT WAS UNINJURED.
20050108000549I	(-23) ON 8 JANUARY 2005, N262BB A MOONEY M-20K LANDED AT DAYTONA BEACH, FL ON RUNWAY 25R. LEFT MAIN GEAR COLLAPSED SHORTLY AFTER TOUCHDOWN AND VEERED TO THE LEFT. PILOT INDICATED HE WAS ATTEMPTING TO LAND AT FT. LAUDERDALE, FL WHEN THE LANDING GEAR CIRCUIT BREAKER POPPED. HE RESET THE CIRCUIT BREAKER AND ATTEMPTED TO LOWER THE GEAR AGAIN. THE CIRCUIT BREAKER POPPED AGAIN. PILOT DECIDED TO DIVERT TO DAYTONA BEACH, FL. ON APPROACH TO LAND AT DAYTONA BEACH, PILOT LOWERED GEAR AGAIN AND FELT THE LANDING GEAR POP FREE AND EXTEND, HOWEVER HE DID NOT GET A GEAR DOWN INDICATION. PILOT CONDUCTED TWO LOW PASSES TO VERIFY GEAR DOWN WITH PERSONS IN TOWER AND A PILOT WITH COMAIR. NEITHER COULD CONFIRM GEAR STATUS. PILOT INITIATED LANDING, AND WHEN HE FELT ASSURED HE WOULD MAKE THE LANDING, HE SHUT DOWN ENGINE. MAINTENANCE CONDUCTED POST INCIDENT REVEALED A BENT LEFT RETRACTION ROD. MAINTENANCE INDICATED THAT GEAR WAS OUT OF ADJUSTMENT DURING LAST ANNUAL INSPECTION.
20050108000679A	(-23) CONTINENTAL FLT 1662 FROM IAH TO GUC PILOTED BY ^PRIVACY DATA OMITTED^ WAS STRUCK BY AN AIRPORT SNOW PLOW WHILE HOLDING FOR A GATE. THE SNOW PLOW HIT THE AIRCRAFT AFT OF THE LEFT WING WITH ENOUGH ENERGY TO MOVE THE AIRCRAFT SIDEWAYS. BOTH ENGINES WERE SHUT DOWN AND AIRPORT EMERGENCY EQUIPMENT WAS REQUESTED. THE DAMAGE WAS SURVEYED AND THE AIRCRAFT WAS TOWED TO THE GATE. PASSENGERS WERE DISEMBARKED. DAMAGE WAS SEVERE ENOUGH TO HAVE CONTINENTAL ENGINEERING DEPARTMENT SUMMONED ON SCENE IN ORDER TO COME UP WITH APPROVED TEMPORARY REPAIR IN ORDER TO FERRY THE AIRCRAFT TO HOUSTON FOR PERMANENT REPAIR.
20050108001509I	(-23) ON JANUARY 8, 2005 AT APPROXIMATELY 1300 MDT, N75JG, A BEECH, MODEL BE-35-C35 EXPERIENCED A GEAR UP LANDING AT THE GREELEY-WELD COUNTY AIRPORT (GXY) GREELEY, COLORADO. THE AIRCRAFT SUSTAINED MINOR DAMAGE. THE COMMERCIAL PILOT WAS NOT INJURED UPON LANDING OF THIS LOCAL FLIGHT UNDER FAR PART 91. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME.
20050108002319A	(-23) WITNESS STATED THAT PILOT HAD BEEN CIRCLING HIS RESIDENCE AND THAT HE LAST SAW THE AIRCRAFT MAKING A TURN HEADING BACK EAST TOWARDS HIS RESIDENCE WHEN HE HEARD THE AIRCRAFT HIT THE FIRST STATIC LINE AND A LOUD POP. THIS WAS THE PROPELLER CUTTING THE FIRST STATIC LINE. THE WITNESS THEN HEARD THE AIRCRAFT'S ENGINE GO FULL POWER THEN HE HEARD THE AIRCRAFT IMPACTING THE GROUND. THE WITNESS STATED AS HE CAME FROM BEHIND HIS HOUSE HE COULD SEE THE AIRCRAFT COMING TO ITS FINAL RESTING PLACE. THE SINGLE OCCUPANT WAS FATALLY INJURED.
20050108003019A	(-23) AT APPROXIMATELY 2200 EDT, N501B, WHILE ON VISUAL NIGHT APPROACH TO SKY RANCH AIRPORT (TN98) NEAR KNOXVILLE, TN, THE AIRCRAFT STRUCK TREES ON A RIDGE ABOUT THREE QUARTERS MILE FROM THE AIRPORT. A WITNESS STATED THAT HE SAW THE AIRCRAFT APPROACH THE RIDGE THEN TURN TOWARD THE AIRPORT. HE LOST SIGHT OF THE AIRCRAFT BUT HEARD THE IMPACT WITH TREES. ANOTHER WITNESS STATED THAT HE HEARD THE AIRCRAFT INCREASE POWER THEN THE SOUND OF IMPACT.
20050108004209I	(-23) THE PILOT STATED THAT WHILE LANDING RUNWAY 20 HE FAILED TO PUT THE LANDING GEAR DOWN. THE AIRCRAFT RECEIVED MINOR DAMAGE TO THE PROP AND BELLY SKIN.
20050108004339I	(-23) N4395H, AFTER SHOOTING AN ILS APPROACH, UPON TOUCHDOWN ON RUNWAY 27 AT VPZ, PILOT APPLIED AIRCRAFT BRAKES. RT MLG WAS ON ICY PATCH. LT MLG CONTACTED DRY PAVEMENT, AIRCRAFT PIVOTED LEFT, AIRCRAFT DEPARTED RUNWAY 27, PLOWED THROUGH TWO (2) FOOT DEEP SNOW BANK, OVER A RUNWAY SIDE MARKER LIGHT, FINALLY CONTACTING THE OUTSIDE VASI LIGHT, WITH THE RIGHT WING TIP, SHEARING VASI LIGHT FROM ITS MOUNTS. AIRCRAFT SETTLED 125 FEET SOUTH OFF OF RUNWAY 27 IN THE GRASS IN APPROXIMATELY FOUR (4) INCHES OF SNOW. NO INJURIES. ^PRIVACY DATA OMITTED^
20050109000479A	(-23) STUDENT PILOT WAS ON HIS 4TH SUPERVISED SOLO; AFTER LANDING THE STUDENT PILOT EXITED THE RUNWAY ONTO THE DIRT/GRASS AREA. THE AIRCRAFT STRUCK A TAXIWAY MARKING SIGN AND THEN BACK ONTO THE RUNWAY. AIRCRAFT DAMAGE CONSISTED OF LEADING EDGE DAMAGE ON THE RIGHT WING AND AILERON DAMAGE. LEADING EDGE AND AILERON WERE ORDERED FOR REPLACEMENT. STUDENT PILOT HAS HAD ADDITIONAL TRAINING AND HAS BEEN CHECKED BY THE CHIEF FLIGHT INSTRUCTOR. THE STUDENT'S FLIGHT INSTRUCTOR HAS ALSO BEEN FLIGHT CHECKED ON INSTRUCTIONAL TECHNIQUES BY THE CHIEF FLIGHT INSTRUCTOR. THE FLIGHT SCHOOL HAS CONDUCTED BRIEFINGS ON NEW SAFETY PROCEDURES FOR BOTH STUDENTS AND INSTRUCTOR. NO ADDITIONAL CAUSAL FACTORS AT THIS TIME.
20050109002479A	(-23) ON APPROACH INTO HARBOR SPRINGS, MI (KMGN) PILOT NOTICED SLIGHT ICE ACCUMULATION AND ACTIVATED DE-ICE BOOTS. AFTER LANDING AT APPROXIMATELY 1745, HE CHECKED THE OIL IN EACH ENGINE AND LOOKED AT WINGS. HE SAW NO ICE ON THE WINGS. WAITED FOR PASSENGERS FOR APPROXIMATELY 15 MINUTES. PILOT DID NOT OBSERVE ANY FREEZING PRECIPITATION. AFTER LOADING PASSENGERS, CONDUCTED NORMAL RUNUP. PREPARED FOR SHORT FIELD TAKEOFF. AT ROTATION SPEED, PILOT TRIED TO ROTATE WITHOUT SUCCESS. PILOT ABORTED TAKEOFF AND SHUT DOWN THE ENGINES WITH THE MIXTURES AND THROTTLES. APPROXIMATELY 75 FEET FROM THE DEPARTURE END OF THE RUNWAY, THE AIRCRAFT SLID ON SOME SNOW AND IMPACTED A FENCE OFF THE DEPARTURE END OF THE RUNWAY. THE PILOT STATED THERE HAD BEEN RECENT MAINTENANCE ON THE DE-ICE BOOTS. EMMET COUNTY SHERIFF DEPARTMENT RESPONDED TO THE ACCIDENT SITE. PHOTOGRAPHS WERE TAKEN BY THE RESPONDING OFFICERS THAT SHOW ICE ACCUMULATION ON THE LEADING EDGES OF THE WINGS AND VERTICAL STABILIZER. INSPECTORS WERE AT THE SCENE JANUARY 10, 2005 AND TOOK PHOTOGRAPHS SHOWING ICE ACCUMULATION ON THE LEADING EDGES OF THE WINGS AND THE HORIZONTAL STABILIZER.
20050109033959A	(-23) THE PILOT MADE A HARD LANDING WITH THE AIRPLANE IN GUSTY CROSSWIND CONDITIONS AT BOURLAND FIELD (50F) FORT WORTH, TEXAS. THE AIRCRAFT BOUNCED AND DURING THE LANDING NOW GO-AROUND PHASE THE AIRCRAFT IMPACTED 1 RUNWAY LIGHT SUSTAINING DAMAGE TO THE LEFT FLAP AND LEFT HORIZONTAL STABILIZER. DURING THE SECOND LANDING ATTEMPT WITH A GO-AROUND PHASE THE AIRCRAFT IMPACTED ANOTHER RUNWAY LIGHT SUSTAINING DAMAGE TO THE LEFT LANDING GEAR ASSEMBLY AND GEAR DOOR. THE THIRD LANDING ATTEMPT RESULTED IN THE LEFT GEAR COLLAPSING FOLLOWED BY THE FAILURE OF THE REST OF THE LANDING GEARS. THE AIRCRAFT NOW SLID OFF THE LEFT SIDE OF THE RUNWAY AND IMPACTED THE THIRD RUNWAY LIGHT AND ASSORTED LIGHT BRUSH AND SMALL TREES WHILE PROCEEDING DOWN A STEEP EMBANKMENT UNTIL FINALLY COMING TO A STOP. THIS REPORT IS CLOSED.
20050110000049A	(-23) AIRCRAFT HAD BEEN PERFORMING TOUCH AND GOES AT CLEVELAND MUNICIPAL AIRPORT. WITNESSES STATED AIRCRAFT FLEW OVER THE RUNWAY (18) AT A HIGH RATE OF SPEED AND PULLED UP STEEPLY AT THE END. WHILE CLIMBING STEEPLY, THE AIRCRAFT STARTED A LEFT TURN AND THEN SPUN. WITNESS HEARD THE IMPACT AND WAS FIRST ON SCENE. AIRCRAFT CAME TO REST 2/10THS OF A MILE BEYOND THE END OF RUNWAY 18. AIRCRAFT WAS LARGELY INTACT AND LANDED IN A FLAT ATTITUDE WITH NO FORWARD MOVEMENT. THERE WERE INDICATIONS THAT THE AIRCRAFT WAS ACTUALLY TRAVELLING AFT AT A SLIGHT RATE AT THE TIME OF IMPACT. ALL MAJOR COMPONENTS WERE PRESENT AND NO PRE-CRASH DISCREPANCIES WERE DISCOVERED THAT WOULD HAVE CONTRIBUTED TO THE CRASH.
20050110000219A	(-23) PILOT STATED THAT HE WAS LANDING IN A CROSSWIND. ADDITIONALLY, HE STATED THAT THE AIRCRAFT GOT AWAY FROM HIM, AND THE WIND WAS TOO MUCH. HE DROVE THE NOSE INTO THE RUNWAY AND ENDED UP ON HIS BACK.
20050110000259A	(-23) ON JANUARY 10, 2005, AT 1937 EASTERN STANDARD TIME A PIPER PA-30, N7654Y, REGISTERED TO G.J. AIR LLC, AND OPERATED BY THE COMMERCIAL PILOT COLLIDED WITH TERRAIN SHORTLY AFTER TAKEOFF FROM RUNWAY 21, AT THE CHARLESTON INTERNATIONAL AIRPORT, CHARLESTON, SOUTH CAROLINA. THE REPOSITIONING FLIGHT WAS OPERATED UNDER THE PROVISIONS OF TITLE 14 CFR PART 91, AND VISUAL FLIGHT RULES. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AND NO FLIGHT PLAN WAS FILED. THE PILOT RECEIVED FATAL INJURIES AND THE AIRPLANE SUSTAINED SUBSTANTIAL DAMAGE. THERE WAS A POST-CRASH FIRE. THE FLIGHT WAS ORIGINATING FROM THE CHARLESTON INTERNATIONAL AIRPORT, CHARLESTON, SOUTH CAROLINA, AT THE TIME OF THE ACCIDENT ON JANUARY 10, 2005.
