ev_id,severity_class,invest_type_binary,visual_condition,light_conditions,sky_conditions,person_involved,pilot_hours_bracket,year,month,combined_text,acft_make,acft_model,crew_age_mean,finding_description_agg,occurrence_description_agg,employment_qoq_pct,fuel_cost_qoq_pct,operating_revenue_qoq_pct,load_factor_qoq_pct,employment_bracket,fuel_bracket,revenue_bracket,loadfactor_bracket,_source
20000124000089I,2.0,,Unknown,Night,UNK,Unknown,5000+,2000,1,"(-23) ON JANUARY 24, 2000, AT 2220E, A B-727-232, S/N 21273, REGISTERED AS N420DA, OPERATED BY ""DALA"" AS FLIGHT #49

(-23) ON JANUARY 24, 2000, AT 2220E, A B-727-232, S/N 21273, REGISTERED AS N420DA, OPERATED BY ""DALA"" AS FLIGHT #495 WAS ENROUTE FROM ""BUF"" TO ""ALT"" WHEN THE R1 COCKPIT WINDOW INNERPANE CRACKED.  THE AIRCRAFT DIVERTED TO 'PIT' AND LANDED ON RUNWAY 32 AND TAXIED TO THE GATE WITHOUT FURTHER INCIDENT.THE WINDOW WAS REPLACED AND THE AIRCRAFT WAS RETURNED TO SERVICE.  CONDUCTED A DESK AUDIT AND CLOSED.",BOEING,727232,,"OPDEF, Other Than Pi;5610",,0.613386003922689,0.0,0.0,0.0,stable,unknown,unknown,unknown,ASIAS
20000215016079I,2.0,,Unknown,Dawn,UNK,Unknown,Unknown,2000,2,"(-23)AIRCRAFT EXPERIENCED ELEVATOR TRIM FREEZING @ FLIGHT LEVEL 230. OUTSIDE AIR TEMP WAS -40C.  WHEN AIRCRAFT DECE

(-23)AIRCRAFT EXPERIENCED ELEVATOR TRIM FREEZING @ FLIGHT LEVEL 230. OUTSIDE AIR TEMP WAS -40C.  WHEN AIRCRAFT DECENDED TRIM BECAME OPERABLE.  SMALL AMOUNTS OF MOISTURE FOUND IN ACTUATORS, COMPARTMENT WAS DRY.  MAINTENANCE REMOVED AND REPLACED BOTH TRIM ACTUATORS.  ACTUATORS SENT TO MANUFACTURER FOR ANALYSIS.",DHAV,DHC8202,,"Miscellaneous, Other;2731",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000217002859I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"ON THURSDAY, FEBRUARY 17, 2000, AT 1744 LOCAL, AN ATLANTIC COAST AIRLINES, D/B/A UNITED EXPRESS, A BAE JETSTREAM 32

ON THURSDAY, FEBRUARY 17, 2000, AT 1744 LOCAL, AN ATLANTIC COAST AIRLINES, D/B/A UNITED EXPRESS, A BAE JETSTREAM 3201, N477UE, REPORTED AN UNSAFE NOSE GEAR LIGHT INBOUND TO RUNWAY 5 AT BUF. THE AIRCRAFT LANDED AND TAXIED TO THE RAMP WITHOUT INCIDENT.  MAINTENANCE INSPECTED AND REPLACED THE NLG DOWN LOCK MICROSWITCH.  THEY PREFORMED A GEAR SWING AND RETURNED THE AIRCRAFT TO SERVICE.  THIS INCIDENT IS CONSIDERED CLOSED.",BAG,JETSTM3201,,"OPDEF, Other Than Pi;3230",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000206023329I,2.0,,VMC,Daylight,UNK,Unknown,5000+,2000,2,"(-23)SMOKE IN THE CABIN ON 1.5 MILES FINAL TO IND. LANDED AND CLEARED RUNWAY.  SECURED BOTH ENGINES ON TAXIWAY AND

(-23)SMOKE IN THE CABIN ON 1.5 MILES FINAL TO IND. LANDED AND CLEARED RUNWAY.  SECURED BOTH ENGINES ON TAXIWAY AND EVACUATED 8 PAX THROUGH THE MAIN CABIN DOOR.  SMOKE CAUSED BY FAILED PROP DOME SEAL ON RT POR.  PROP DOME SEAL REPLACED AND AIRCRAFT RETURNED TO SERVICE.",BAG,JETSTM3101,,"OPDEF, Other Than Pi;6114",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000225001319I,2.0,,Unknown,Dusk,UNK,PIC,5000+,2000,2,"(-23) WHILE TAXIING TO GATE, A BAGGAGE CART WS BLOWN INTO THE NUMBER 1 PROPELLOR, CAUSING DAMAGE.  PROPELLOR WAS TH

(-23) WHILE TAXIING TO GATE, A BAGGAGE CART WS BLOWN INTO THE NUMBER 1 PROPELLOR, CAUSING DAMAGE.  PROPELLOR WAS THE ONLY DAMAGE TO THE AIRCRAFT.  TWO MINOR INJURIES TO GROUND PERSONNEL.  MINOR INJURIES:  TREATED AND RELEASED.",CESSNA,340A,,"Miscellaneous, Other;Other, Miscellaneous",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000213043989I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2000,2,"(-23) UNITED FLIGHT 1190 WAS ENROUTE TO DES MOINES, IA FROM DENVER, CO. THE FLIGHT CREW DECLARED AN EMERGENCY DUE T

(-23) UNITED FLIGHT 1190 WAS ENROUTE TO DES MOINES, IA FROM DENVER, CO. THE FLIGHT CREW DECLARED AN EMERGENCY DUE TO A PROBLEM WITH THE AILERONS BEING EXTREMELY STIFF WHEN ATTEMPTING RIGHT TURNS. THE AIRCRAFT MADE AN UNEVENTFUL LANDING AT DES MOINES. UNITED MAINTENANCE PERSONNEL ADJUSTED THE LOST MOTION DEVICE AND RETURNED THE AIRCRAFT TO SERVICE. THIS WAS A REOCCURRING PROBLEM WITH TWO PREVIOUS WRITEUPS IN THE MAINTENANCE LOG. ^PRIVACY DATA OMITTED^",BOEING,727222,,Improper Maintenance;2710,,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000225001659I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"(-23) AMERICAN AIRLINES FLIGHT 1033, N412AA, AN MD-80 WS IN POSITION TO BEGIN TAKEOFF AT SYR ON MONDAY, FEBRUARY 21

(-23) AMERICAN AIRLINES FLIGHT 1033, N412AA, AN MD-80 WS IN POSITION TO BEGIN TAKEOFF AT SYR ON MONDAY, FEBRUARY 21, 2000 WHEN SMOKE WAS DETECTED IN THE MAIN CABIN.  THE 133 PASSENERS WERE DEPLANED THROUGH THE VENTRAL EXIT ONTO THE RUNWAY WITH NO INJURIES.  AARF RESPONDED AND FOUND THE SOURCE OF THE SMOKE TO BE IN THE OVERHEAD BAGGAGE STORAGE BIN AT ROW 21 DEF.  A FIREMAN REMOVED A COVER WITHIN THE BIN AND LOCATED THE OVERHEATED COMPONENT.  CONTRACT MAINTENANCE ARRIVED AND IDENTIFIED THE COMPONENT AS A BATTERY CHARGING MODULE THAT IS A PART OF THE EMERGENCY EXIT LIGHTING SYSTEM.  THE MECHANIC REMOVED THE MODULE AND BATTERY, PULLED THE APPLICABLE CIRCUIT BREAKERS, AND PREPARED THE AIRCRAFT FOR A FERRY FLIGHT TO ORD; ALL IN ACCORDANCE WITH INSTRUCTIONS FROM TULSA MAINTENANCE CONTROL.  THE AREA WAS INSPECTED FOR FIRE AND HEAT DAMAGE AND NONE WAS FOUND.  COMPANY MAINTENANCE REPLACED THE BATTERY AND CHARGER AND RETURNED THE AIRCRAFT TO SERVICE.  THIS INCIDENT IS CONSIDERED CLOSED.",DOUG,DC982,,"OPDEF, Other Than Pi;3350",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000211002929I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"ON FRIDAY, FEBRUARY 11, 2000 AT 1236 EST, ALLEGHENY AIRLINES FLIGHT 3594, DHC-8, N819EX, LANDED ON RUNWAY 31 AT BUF

ON FRIDAY, FEBRUARY 11, 2000 AT 1236 EST, ALLEGHENY AIRLINES FLIGHT 3594, DHC-8, N819EX, LANDED ON RUNWAY 31 AT BUFFALO NIAGARA INTERNATIONAL AIRPORT DUE TO A GEAR PROBLEM. THE ARFF RESPONDED AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT.  MAINTENANCE JACKED THE AIRCRAFT,SWUNG THE GEAR AND COULD NOT DUPLICATE THE PROBLEM.  RELAYS 32-61, K5, K6, K7 AND K8 WERE REPLACED AS A PRECAUTION AND THE GEAT SWUNG AGAIN SEVERAL TIMES SUCCESSFULLY.  THE ARICRAFT WAS THEN FERRIED TO BGM FOR REPAIRS TO THE LANDING GEAR LIGHT.  THIS INCIDNET IS CONSIDERED CLOSED.",DHAV,DHC8102,,Undetermined;3200,,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000217003499I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2000,2,"ON FEBRUARY 17, 2000, AT 1214 HOURS (LOCAL TIME) A SAAB-340-B, N114XJ, REGISTERED TO WILMINGTON TRUST COMPANY TRUST

ON FEBRUARY 17, 2000, AT 1214 HOURS (LOCAL TIME) A SAAB-340-B, N114XJ, REGISTERED TO WILMINGTON TRUST COMPANY TRUSTEE, ON APPROACH TO HARRISBURG INTERNATIONAL AIRPORT (MDT) THE CAPTAIN PUT THE LANDING GEAR DOWN AND THE GEAR LIGHT ON THE RIGHT GEAR DID NOT LIGHT. THE CAPTAIN FOLLOWED ALL PROCEDURES IN THE MANUAL AND DONE A FLY-BY OF THE TOWER TO CONFURM THE GEAR WAS DOWN.  THE TOWER SAID ALL GEARS WERE DOWN, BUT THEY COULDN'T TELL IF THEY WERE LOCKED.  THE CAPTAIN FOUND A CIRCUIT BRAKER HAD POPPED.  THE BREAKER WAS RESET.  THE LIGHT ON THE RIGHT GEAR CAME ON AND THE AIRCRAFT LANDED WITHOUT INCIDENT.  THE AIRCRAFT LANDED WITH NO DAMAGE AND THE FLIGHT CREW AND PASSENGERS ESCAPED INJURIES. VISUAL METEORLOGICAL CONDITIONS PREVAILED AT THE TIME AND A FLIGHT PLAN WAS FILED.  AN M&D REPORT WILL FOLLOW.  THIS INCIDENT IS CONSIDERED CLOSED.",CESSNA,340A,,"OPDEF, Other Than Pi;3200",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000214001439I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"(-23) ON FEBRUARY 14, 2000, AT ABOUT 0810 AMERICAN EAGLE FLIGHT 3101, A SAAB-340, TOOK OFF FROM LOS ANGELES INTERNA

(-23) ON FEBRUARY 14, 2000, AT ABOUT 0810 AMERICAN EAGLE FLIGHT 3101, A SAAB-340, TOOK OFF FROM LOS ANGELES INTERNATIONAL AIRPORT (LAX) TO SAN DIAGO WITH A CREW OF 3 AND 6 PASSENGERS.  DURING CLIMB OUT, THE RIGHT ENGINE OUTBOARD COWLING CAME LOOSE.  THIS WAS OBSERVED BY THE FLIGHT ATTENDANT AND REPORTED TO THE COCKPIT CREW.  THE AIRCRAFT RETURNED TO LAX WHERE IT LANDED WITHOUT INCIDENT.  THE AIRCRAFT WAS INSPECTED AT THE GATE BY SIMA MECHANICS.  THE OUTBOARD FORWARD COWL LATCH WAS FOUND IN THE OPEN POSITION.  THERE WAS NO DAMAGE TO THE LATCH AND IT OPERATED SATISFACTORILY.  THE COWL AFT LATCH WAS FOUND IN THE CLOSED POSITION BUT NOT ENGAGED IN THE PYLON ATTACH FITTING.  THE LATCH ALSO OPERATED SATISFACTORILY AND HAD NO DAMAGE.  DAMAGE TO THE COWL CONSISTED OF BENT AND TORN FRAMES AT THE AFT END OF THE COWL.  THE INBOARD COWL WAS ALSO BENT AT ITS MID POINTON TOP OF THE COWL.  INVESTIGATION INDICATES THE RIGHT COWL HAD NOT BEEN OPENED FOR 10 FLIGHTS PRECEDING THIS INCIDENT AND CAUSE OF THE COWL OPENING HAS NOT BEEN DETERMINED.",SAAB,340B,,Undetermined;7110,,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000209019549I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"(-23)AILERON TRIM WAS OBSERVED BY THE CREW TO BE MOVING LEFT WITHOUT ANY CREW INPUT. CREW PULLED CIRCUIT BEAKER AND

(-23)AILERON TRIM WAS OBSERVED BY THE CREW TO BE MOVING LEFT WITHOUT ANY CREW INPUT. CREW PULLED CIRCUIT BEAKER AND CONTINUED THE FLIGHT WITHOUT FURTHER INCIDENT.  MALFUNCTION WAS INDICATION PROBLEM ONLY.  MAINTENANCE REMOVED AND REPLACED TRIM CONTROLLER, INDICATOR AND ACTUATOR.  TEARDOWN REPORT INDICATES UNIT OUT OF CALIBRATION.  UNIT RECALIBRATED TO ZERO.",DHAV,DHC8202,,"OPDEF, Other Than Pi;2710",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000204001259I,2.0,,VMC,Night,UNK,Unknown,Unknown,2000,2,"(-23) ON APPROACH TO TPA, PILOT REPORTED A LEADING EDGE FLAP TRANSIT LIGHT.  AIRCRAFT LANDED WITHOUT INCIDENT.  MAI

(-23) ON APPROACH TO TPA, PILOT REPORTED A LEADING EDGE FLAP TRANSIT LIGHT.  AIRCRAFT LANDED WITHOUT INCIDENT.  MAINTENANCE TROUBLE SHOT THE AIRCRAFT AND FOUND A #2 ROTORY ACTUATOR PN 276001006 AND ROTORY TRANSMITTER PN 276080009 DEFECTIVE.",BOEING,757232,,"OPDEF, Other Than Pi;2752",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000214002669I,2.0,,IMC,Daylight,UNK,Unknown,Unknown,2000,2,"ON FEB 14, 2000 FLIGHT 3957 DEPARTED THE GATE AT SWF AT APPROXIMATELY 1010 HRS LOCAL TIME AND TAXIING TO THE ACTIVE

ON FEB 14, 2000 FLIGHT 3957 DEPARTED THE GATE AT SWF AT APPROXIMATELY 1010 HRS LOCAL TIME AND TAXIING TO THE ACTIVE RUNWAY WHEN THE FLIGHT ATTENDANT REPORTED SMOKE IN THE CABIN, THE FO CONFIRMED SMOKE WAS COMING FROM THE FLOOR PANEL IN THE VICINITY OF THE LEFT FRONT PASSANGER SEAT. THE CREW STOPPED THE AIRCRAFT SHUTDOWN THE AIRCRAFT WAS EVACUATED THE PASSANGERS.  NO INJURIES WHERE REPORTED.  ARFT RESPONDED AND THE AIRCRAFT WAS SECURED.  THE PASSANGERS.  THE PASSENGERS RETURNED TO THE TERMINAL. COMPANY MAINTENANCE FOUND TWO SHORTED WIRES (#2421-10039C12C-1 AND 2421-10037C12A-1) LOCATED IN A WIRE BUNDLE UNDER THE FLOOR PANEL NEAR THE LEFT FRONT PASSANGER SEAT.  REPAIRS TO THE WIRES WERE PERFORMED AND THE AIRCRAFT WAS RETURNED TO SERVICE AFTER OPS.",DHAV,DHC8102,,"Miscellaneous, Other;2400",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000226001739I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2000,2,"(-23) ON SATURDAY, FEBRUARY 26, 2000, A BOEING 727, N8891Z, FLIGHT 780, OPERATED BY DELTA AIRLINES, IMMEDIATELY AFT

(-23) ON SATURDAY, FEBRUARY 26, 2000, A BOEING 727, N8891Z, FLIGHT 780, OPERATED BY DELTA AIRLINES, IMMEDIATELY AFTER TAKEOFF FROM SYRACUSE, NEW YORK EXPERIENCED PROBLEMS WITH THE NUMBER ONE ENGINE PUMP LOW PRESSURE LIGHT ILLUMINATING.  HYDRAULIC SYSTEM ""A"" PRESSURE WENT TO ZERO.  A LANDING WAS ACCOMPLISHED WITHOUT INCIDENT.  FIRE AND RESCUE RESPONDED.  THERE WERE NOT INJURIES.  THE AIRCRAFT WAS TOWED TO THE GATE.  THE MECHANICS FOUND THE #2 PUMP LINE BROKEN.  THE MECHANICS REMOVED AND REPLACED THE BROKEN HYDRAULIC LINE.  AN OPERATIONAL CHECK WAS SATISFACTORY AND THE AIRCRAFT WAS RELEASED FOR SERVICE.  THIS INCIDENT IS CONSIDERED CLOSED.",BOEING,727225,,"OPDEF, Other Than Pi;2910",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000218001479I,2.0,,Unknown,Daylight,UNK,Unknown,5000+,2000,2,"(-23) PILOT WAS HOLDING RIGHT AILERON ON T.O. DUE TO CROSSWIND.  AS AIRSPEED INCREASED HE TRIED TO DECREASE AILERON

(-23) PILOT WAS HOLDING RIGHT AILERON ON T.O. DUE TO CROSSWIND.  AS AIRSPEED INCREASED HE TRIED TO DECREASE AILERON DEFLECTION BUT FELT RESISTANCE GOING BACK TO THE LEFT.  TAKEOFF WAS ABORTED.  AIRCRAFT RETURNED TO THE GATE.  PASCO MAINT FOUND THE PROBLEM TO BE ON THE LEFT SPOILER QUADRANT.  A BRACKET WHICH SUPPORTS A MICROSWITCH WAS FOUND TO BE MAKING CONTACT WITH AN ACCESS PANEL.  THE BRACKET WAS INSTALLED UPSIDE DOWN AT SOME POINT IN TIME.  AS THE BRACKET MOVES WITH THE SPOILER QUADRANT, RESISTANCE WAS NOTICED BY THE PILOT WHEN THE BRACKET TOUCHED THE ACCESS PANEL.  PASCO MAINT REPOSITIONED THE BRACKET TO PRECLUDE CONTACT AND THE AIRCRAFT WAS RELEASED FOR SERVICE.",DHAV,DHC8202,,Improper Maintenance;2510,,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000207003739I,2.0,,Unknown,Daylight,UNK,Unknown,2000-5000,2000,2,"AT 1258E, ON 2-7-2000, CHAUTAUQUA AIRLINES FLIGHT (CHQA) #4252, A REGISTERED SF-340 ON DESCENT OT PITTSBURGH AIRPOR

AT 1258E, ON 2-7-2000, CHAUTAUQUA AIRLINES FLIGHT (CHQA) #4252, A REGISTERED SF-340 ON DESCENT OT PITTSBURGH AIRPORT, RUNWAY 28R, EXPERIENCED LOW ENGINE OIL PRESSURE. THE AIRCRAFT LANDED WITHOUT INCIDENT.  THE FLIGHT CREW REPOSITIONED THE AIRCRAFT TO (FWA), FT. WORTH, IN.  THE ENGINE WAS REMOVED FOR OIL CONSUMPTION.  THE ENGINE TEARDOWN REPORT WILL BE FORWARDED TO THE AIR CARRIERS, PMI.  PMI IS AWARE OF THIS INCIDENT.",SAAB,SF340A,,"OPDEF, Other Than Pi;7200",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000226001749I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"(-23) ON SATURDAY, FEBRUARY 26, 2000, AT APPROXIMATELY 1721 EST, COMAIR FLIGHT 5901 EXPERIENCED A CARGO COMPARTMENT

(-23) ON SATURDAY, FEBRUARY 26, 2000, AT APPROXIMATELY 1721 EST, COMAIR FLIGHT 5901 EXPERIENCED A CARGO COMPARTMENT FIRE WARNING.  FLIGHT 5901 WS CRUISING AT FL270 ENROUTE FROM CVG TO ROF AND DIVERTED TO BUFFALO NIAGARA INTERNATIONAL AIRPORT.  THE CREW FIRED BOTH FIRE BOTTLES ACCORDING TO PROCEDURE.  THE AIRCRAFT LANDED WITHOUT FURTHER INCIDENT. PRELIMINARY INVESTIGATION SHOWED NO FIRE. THE AIRCRAFT WAS FERRIED BACK TO CVG WHERE THE CARGO SMOKE DETECTOR WAS REMOVED AND REPLACED ALONG WITH THE FIRE BOTTLES.  THE AIRCRAFT WAS RETURNED TO SERVICE.  THIS INCIDENT IS CONSIDERED CLOSED.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;2611",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000226003809I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"AALA FLIGHT 330, N592AA DEPARTED CYVR FOR KDFW. AFTER TAKEOFF, THE RED NOSE GEAR LIGHT REMAINED ON IN FLIGHT WITH G

AALA FLIGHT 330, N592AA DEPARTED CYVR FOR KDFW. AFTER TAKEOFF, THE RED NOSE GEAR LIGHT REMAINED ON IN FLIGHT WITH GEAR HANDLE UP.  QRH ACCOMPLISHED.  AALA COORDINATED WITH DISPATCH TO DIVERT TO KSEA.  OVERWEIGHT LANDING WAS MADE AT 139800 POUNDS.  AALA MECHANICS INDICATED THAT NOSE GEAR STRUT HAD LEAKED HYDRAULIC FLUID AND DID NOT EXTEND AFTER LIFT OFF TO ACTIVE THE AIR/GROUND SWITCH TO THE AIR MODE.  PILOT'S WRITE UP ON AIRCRAFT LOGBOOK PAGE 5610465.",DOUG,DC983,,"OPDEF, Other Than Pi;3222",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000215002869I,2.0,,VMC,Night,UNK,Unknown,5000+,2000,2,"EN ROUTE, CABIN CREW NOTICED HAZE IN CABIN, CREW DIVERTED TO YKM, PERFORMED PRECAUTIONARY LANGING. MAINTENANCE DETE

EN ROUTE, CABIN CREW NOTICED HAZE IN CABIN, CREW DIVERTED TO YKM, PERFORMED PRECAUTIONARY LANGING. MAINTENANCE DETERMINED NUMBER TWO ACM HAD FAILED.  SELF DISCLOSURE, SUBSEQUENT INVESTIGATION REVEALED FOD INDUCED BY GROUND CREW.",FOKKER,F28MK4000,,"Miscellaneous, Other;2150",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000211002639I,2.0,,Unknown,Dusk,UNK,Unknown,Unknown,2000,2,"(-5) ON 2-11-2000, DELTA AIRLINES FLIGHT 2585, DECLARED AN EMERGENCY AND RETURNED TO KANSAS CITY INTERNATIONAL DUE

(-5) ON 2-11-2000, DELTA AIRLINES FLIGHT 2585, DECLARED AN EMERGENCY AND RETURNED TO KANSAS CITY INTERNATIONAL DUE TO ELECTRICAL SMOKE IN THE COCKPIT. THE PILOT REPORTED ON LOG PAGE 627630, THAT DURING CLIMBOUT, PASSING FLIGHT LEVEL 220, SMOKE FLOWING FROM BEHIND CAPTAINS SIDE AUTOPILOT SCOREBOARD. CAPTAINS SIDE AUDIO BOX INOP. ALL ANNUCIATOR LIGHTS ILLUMINATED AFTER SMOKE. DELTA MAINTENANCE WAS CALLED AND DETERMINED THE ALTITUDE ALERT ANNUCIATOR LIGHT SHORTED INTERNALLY. THE SECTION 6 CIRCUIT BREAKER HAD POPPED DUE TO THE SHORT. IT WAS DETERMINED THAT THE SHORT CIRCUIT WAS CAUSED BY WATER LEAKING INTO THE COCKPIT THROUGH THE L-1 WINDSHIELD. THE WINDSHEILD WAS RETORQUED PER THE MAINTENANCE MANUAL. LEAK CHECKS WERE GOOD MANUFATER PART NUMBER 1-211-120 WAS REPLACED. ALL COCKKPIT LIGHTS, MASTER TEST/DIM LIGHTS, ALTITUDE ALERT LIGHTS OPERATED NORMALLY. THE AUDIO BOX WAS DETERMINED TO BE A SEPERATE PROBLEM AND WAS RECORDED UNDER ITEM 4 OF THE LOG BOOK. THE AIRCRAFT WAS DISPATCHED WITHOUT FURTHER INCIDENT. CE2000IAC021 IS CONSIDERED CLOSED. REF PTRS #2000B0402",BOEING,737247,,Improper Maintenance;5610,,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000204001359I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2000,2,"(-23) JUST AFTER TAKE-OFF FROM TAMPA INTERNATIONAL AIRPORT, THE GEAR WAS RETRACTED AND THE NOSE GEAR WOULD NOT RETR

(-23) JUST AFTER TAKE-OFF FROM TAMPA INTERNATIONAL AIRPORT, THE GEAR WAS RETRACTED AND THE NOSE GEAR WOULD NOT RETRACT, THE AIRCRAFT RETURNED TO TPA.  THE NOSE LANDING GEAR DOWN LATCH ASSEMBLY PN 83221001-001, WAS FOUND IN THE LOCKED POSITION.  MECHANIC INSPECTED THE NOSE GEAR LOCK AND FOUND THE COMPRESSION SPRING PN 83221011-101 TENSION WAS LOW POSSIBLY CAUSING THE DOWN LOCK ASSEMBLY TO ROTATE BACK INTO THE LOCK POSITION.",DHAV,DHC8201,,"OPDEF, Other Than Pi;3230",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000203002599I,2.0,,Unknown,Daylight,UNK,Unknown,5000+,2000,2,"ON FEBRUARY 3, 2000, AT 1022EA, A DO-328, S/N 3059, REGISTERED AS N441JS, OPERATED BY ""VNAA"" (PSA AIRLINES) AS FLIG

ON FEBRUARY 3, 2000, AT 1022EA, A DO-328, S/N 3059, REGISTERED AS N441JS, OPERATED BY ""VNAA"" (PSA AIRLINES) AS FLIGHT 4003 RETURNED TO PITTSBURGH, PA (PIT) SUE TO A DEICING PROBLEM. THE AIRCRAFT LANDED AND TAXIED TO THE GATE WITHOUT INCIDENT.  MAINTANANCE FOUND THE R/ELEVATOR HORN HEATER MAT HAD FAILED.  THE MAT WAS REPLACED I/A/W MM55/12/85 AND OP'S CHECKED.  THE AIRCRAFT WAS RETURNED TO SERVICE.  INVESTIGATION BT DESK AUDIT AND CLOSED.",DORNER,DO328100,,"OPDEF, Other Than Pi;3010",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000208001839I,2.0,,Unknown,Dusk,UNK,Unknown,Unknown,2000,2,"(-23) AIRCRAFT EXPERIENCED AN AUTOFEATHER ON #2 ENGINE SHORTLY AFTER ROTATION.  AIRCRAFT RETURNED TO THE FIELD WITH

(-23) AIRCRAFT EXPERIENCED AN AUTOFEATHER ON #2 ENGINE SHORTLY AFTER ROTATION.  AIRCRAFT RETURNED TO THE FIELD WITHOUT EVENT.  MAINTENANCE DISCOVERED CANNON PLUG TO TORQUE SIGNAL CONDITION UNIT LOOSE ONE TURN.  MAINTENANCE REMOVED AND REPLACED TORQUE SIGNAL CONDITION UNIT, THE TORQUE PROBE AND THE SPIDER HARNESS ASSEMBLY.  CONDUCT FLEET CAMPAIGN TO CHECK FLEET PLUG STATUS.",DHAV,DHC8202,,Improper Maintenance;6122,,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
20000223016089I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2000,2,"(-23)ENROUTE @ FLIGHT LEVEL 210 ELEVATOR TRIM FROZEN. TRIM WAS OPERABLE AFTER LANDING.  MAINTENANCE LUBED BOTH SCRE

(-23)ENROUTE @ FLIGHT LEVEL 210 ELEVATOR TRIM FROZEN. TRIM WAS OPERABLE AFTER LANDING.  MAINTENANCE LUBED BOTH SCREW JACK ASSEMBLIES.",DHAV,DHC8202,,"Miscellaneous, Other;2731",,1.744245837074021,0.0,0.0,0.0,mild_growth,unknown,unknown,unknown,ASIAS
